method,simnum,listnum,hit,miss,fa,cr,cost,startseed
fe,9,46,117,276,0,12327,276.0,1350
goni,9,46,376,17,372,11955,389.0,1350
chan,9,46,150,243,10,12317,253.0,1350
rw,9,46,392,1,1034,11293,1035.0,1350
kenett,9,46,257,136,217,12110,353.0,1350
fe,9,47,120,273,0,12327,273.0,1350
goni,9,47,376,17,379,11948,396.0,1350
chan,9,47,151,242,9,12318,251.0,1350
rw,9,47,392,1,1048,11279,1049.0,1350
kenett,9,47,253,140,221,12106,361.0,1350
fe,9,48,123,270,0,12327,270.0,1350
goni,9,48,377,16,392,11935,408.0,1350
chan,9,48,153,240,6,12321,246.0,1350
rw,9,48,392,1,1066,11261,1067.0,1350
kenett,9,48,258,135,216,12111,351.0,1350
fe,9,49,124,269,0,12327,269.0,1350
goni,9,49,378,15,394,11933,409.0,1350
chan,9,49,154,239,5,12322,244.0,1350
rw,9,49,392,1,1079,11248,1080.0,1350
kenett,9,49,258,135,216,12111,351.0,1350
fe,9,50,125,268,0,12327,268.0,1350
goni,9,50,379,14,401,11926,415.0,1350
chan,9,50,153,240,6,12321,246.0,1350
rw,9,50,392,1,1092,11235,1093.0,1350
kenett,9,50,266,127,208,12119,335.0,1350
uinvite_flat,0,10,307,86,110,12217,196.0,0
uinvite_flat,1,10,305,88,163,12164,251.0,30
uinvite_flat,2,10,316,77,180,12147,257.0,60
uinvite_flat,3,10,304,89,148,12179,237.0,90
uinvite_flat,4,10,300,93,122,12205,215.0,120
uinvite_flat,5,10,297,96,155,12172,251.0,150
uinvite_flat,6,10,305,88,132,12195,220.0,180
uinvite_flat,7,10,300,93,187,12140,280.0,210
uinvite_flat,8,10,314,79,145,12182,224.0,240
uinvite_flat,9,10,299,94,132,12195,226.0,270
uinvite_flat,0,11,313,80,102,12225,182.0,0
uinvite_flat,1,11,319,74,156,12171,230.0,33
uinvite_flat,2,11,320,73,130,12197,203.0,66
uinvite_flat,3,11,315,78,151,12176,229.0,99
uinvite_flat,4,11,312,81,134,12193,215.0,132
uinvite_flat,5,11,314,79,131,12196,210.0,165
uinvite_flat,6,11,319,74,152,12175,226.0,198
uinvite_flat,7,11,317,76,124,12203,200.0,231
uinvite_flat,8,11,300,93,128,12199,221.0,264
uinvite_flat,9,11,312,81,120,12207,201.0,297
uinvite_flat,0,12,318,75,86,12241,161.0,0
uinvite_flat,1,12,327,66,152,12175,218.0,36
uinvite_flat,2,12,329,64,126,12201,190.0,72
uinvite_flat,3,12,329,64,105,12222,169.0,108
uinvite_flat,4,12,321,72,112,12215,184.0,144
uinvite_flat,5,12,327,66,130,12197,196.0,180
uinvite_flat,6,12,325,68,151,12176,219.0,216
uinvite_flat,7,12,324,69,134,12193,203.0,252
uinvite_flat,8,12,318,75,118,12209,193.0,288
uinvite_flat,9,12,327,66,166,12161,232.0,324
uinvite_flat,0,13,329,64,116,12211,180.0,0
uinvite_flat,1,13,335,58,106,12221,164.0,39
uinvite_flat,2,13,328,65,115,12212,180.0,78
uinvite_flat,3,13,326,67,105,12222,172.0,117
uinvite_flat,4,13,325,68,123,12204,191.0,156
uinvite_flat,5,13,325,68,148,12179,216.0,195
uinvite_flat,6,13,330,63,114,12213,177.0,234
uinvite_flat,7,13,328,65,118,12209,183.0,273
uinvite_flat,8,13,345,48,161,12166,209.0,312
uinvite_flat,9,13,329,64,126,12201,190.0,351
uinvite_flat,0,14,339,54,107,12220,161.0,0
uinvite_flat,1,14,338,55,114,12213,169.0,42
uinvite_flat,2,14,333,60,109,12218,169.0,84
uinvite_flat,3,14,333,60,76,12251,136.0,126
uinvite_flat,4,14,335,58,108,12219,166.0,168
uinvite_flat,5,14,335,58,142,12185,200.0,210
uinvite_flat,6,14,336,57,80,12247,137.0,252
uinvite_flat,7,14,335,58,114,12213,172.0,294
uinvite_flat,8,14,336,57,106,12221,163.0,336
uinvite_flat,9,14,340,53,150,12177,203.0,378
uinvite_flat,0,15,345,48,94,12233,142.0,0
uinvite_flat,1,15,346,47,101,12226,148.0,45
uinvite_flat,2,15,340,53,115,12212,168.0,90
uinvite_flat,3,15,337,56,63,12264,119.0,135
uinvite_flat,4,15,347,46,84,12243,130.0,180
uinvite_flat,5,15,335,58,122,12205,180.0,225
uinvite_flat,6,15,340,53,110,12217,163.0,270
uinvite_flat,7,15,347,46,126,12201,172.0,315
uinvite_flat,8,15,340,53,119,12208,172.0,360
uinvite_flat,9,15,346,47,134,12193,181.0,405
uinvite_flat,0,16,346,47,80,12247,127.0,0
uinvite_flat,1,16,352,41,107,12220,148.0,48
uinvite_flat,2,16,346,47,95,12232,142.0,96
uinvite_flat,3,16,346,47,77,12250,124.0,144
uinvite_flat,4,16,351,42,110,12217,152.0,192
uinvite_flat,5,16,348,45,90,12237,135.0,240
uinvite_flat,6,16,342,51,83,12244,134.0,288
uinvite_flat,7,16,345,48,103,12224,151.0,336
uinvite_flat,8,16,350,43,119,12208,162.0,384
uinvite_flat,9,16,349,44,95,12232,139.0,432
uinvite_flat,0,17,347,46,87,12240,133.0,0
uinvite_flat,1,17,359,34,77,12250,111.0,51
uinvite_flat,2,17,351,42,87,12240,129.0,102
uinvite_flat,3,17,354,39,59,12268,98.0,153
uinvite_flat,4,17,351,42,99,12228,141.0,204
uinvite_flat,5,17,342,51,84,12243,135.0,255
uinvite_flat,6,17,352,41,86,12241,127.0,306
uinvite_flat,7,17,352,41,104,12223,145.0,357
uinvite_flat,8,17,355,38,83,12244,121.0,408
uinvite_flat,9,17,352,41,78,12249,119.0,459
uinvite_flat,0,18,348,45,59,12268,104.0,0
uinvite_flat,1,18,357,36,73,12254,109.0,54
uinvite_flat,2,18,354,39,79,12248,118.0,108
uinvite_flat,3,18,346,47,66,12261,113.0,162
uinvite_flat,4,18,346,47,84,12243,131.0,216
uinvite_flat,5,18,352,41,80,12247,121.0,270
uinvite_flat,6,18,355,38,87,12240,125.0,324
uinvite_flat,7,18,357,36,105,12222,141.0,378
uinvite_flat,8,18,352,41,67,12260,108.0,432
uinvite_flat,9,18,356,37,85,12242,122.0,486
uinvite_flat,0,19,350,43,56,12271,99.0,0
uinvite_flat,1,19,361,32,73,12254,105.0,57
uinvite_flat,2,19,361,32,61,12266,93.0,114
uinvite_flat,3,19,355,38,59,12268,97.0,171
uinvite_flat,4,19,356,37,93,12234,130.0,228
uinvite_flat,5,19,351,42,85,12242,127.0,285
uinvite_flat,6,19,353,40,91,12236,131.0,342
uinvite_flat,7,19,367,26,65,12262,91.0,399
uinvite_flat,8,19,357,36,65,12262,101.0,456
uinvite_flat,9,19,347,46,56,12271,102.0,513
uinvite_flat,0,1,69,324,22,12305,346.0,0
uinvite_flat,1,1,66,327,27,12300,354.0,3
uinvite_flat,2,1,64,329,25,12302,354.0,6
uinvite_flat,3,1,70,323,29,12298,352.0,9
uinvite_flat,4,1,62,331,26,12301,357.0,12
uinvite_flat,5,1,65,328,30,12297,358.0,15
uinvite_flat,6,1,69,324,25,12302,349.0,18
uinvite_flat,7,1,75,318,24,12303,342.0,21
uinvite_flat,8,1,69,324,22,12305,346.0,24
uinvite_flat,9,1,72,321,23,12304,344.0,27
uinvite_flat,0,20,354,39,55,12272,94.0,0
uinvite_flat,1,20,365,28,62,12265,90.0,60
uinvite_flat,2,20,359,34,40,12287,74.0,120
uinvite_flat,3,20,364,29,59,12268,88.0,180
uinvite_flat,4,20,370,23,67,12260,90.0,240
uinvite_flat,5,20,367,26,63,12264,89.0,300
uinvite_flat,6,20,362,31,78,12249,109.0,360
uinvite_flat,7,20,362,31,55,12272,86.0,420
uinvite_flat,8,20,369,24,63,12264,87.0,480
uinvite_flat,9,20,355,38,40,12287,78.0,540
uinvite_flat,0,21,355,38,64,12263,102.0,0
uinvite_flat,1,21,368,25,57,12270,82.0,63
uinvite_flat,2,21,359,34,43,12284,77.0,126
uinvite_flat,3,21,365,28,58,12269,86.0,189
uinvite_flat,4,21,366,27,46,12281,73.0,252
uinvite_flat,5,21,367,26,74,12253,100.0,315
uinvite_flat,6,21,367,26,60,12267,86.0,378
uinvite_flat,7,21,363,30,61,12266,91.0,441
uinvite_flat,8,21,360,33,52,12275,85.0,504
uinvite_flat,9,21,363,30,43,12284,73.0,567
uinvite_flat,0,22,358,35,55,12272,90.0,0
uinvite_flat,1,22,371,22,49,12278,71.0,66
uinvite_flat,2,22,364,29,37,12290,66.0,132
uinvite_flat,3,22,364,29,59,12268,88.0,198
uinvite_flat,4,22,365,28,68,12259,96.0,264
uinvite_flat,5,22,364,29,60,12267,89.0,330
uinvite_flat,6,22,366,27,63,12264,90.0,396
uinvite_flat,7,22,370,23,62,12265,85.0,462
uinvite_flat,8,22,362,31,28,12299,59.0,528
uinvite_flat,9,22,373,20,65,12262,85.0,594
uinvite_flat,0,23,361,32,40,12287,72.0,0
uinvite_flat,1,23,376,17,41,12286,58.0,69
uinvite_flat,2,23,362,31,37,12290,68.0,138
uinvite_flat,3,23,369,24,39,12288,63.0,207
uinvite_flat,4,23,370,23,45,12282,68.0,276
uinvite_flat,5,23,365,28,68,12259,96.0,345
uinvite_flat,6,23,369,24,55,12272,79.0,414
uinvite_flat,7,23,372,21,39,12288,60.0,483
uinvite_flat,8,23,364,29,21,12306,50.0,552
uinvite_flat,9,23,382,11,30,12297,41.0,621
uinvite_flat,0,24,367,26,41,12286,67.0,0
uinvite_flat,1,24,380,13,36,12291,49.0,72
uinvite_flat,2,24,367,26,37,12290,63.0,144
uinvite_flat,3,24,371,22,51,12276,73.0,216
uinvite_flat,4,24,374,19,44,12283,63.0,288
uinvite_flat,5,24,371,22,50,12277,72.0,360
uinvite_flat,6,24,371,22,36,12291,58.0,432
uinvite_flat,7,24,369,24,29,12298,53.0,504
uinvite_flat,8,24,372,21,36,12291,57.0,576
uinvite_flat,9,24,380,13,18,12309,31.0,648
uinvite_flat,0,25,365,28,44,12283,72.0,0
uinvite_flat,1,25,378,15,36,12291,51.0,75
uinvite_flat,2,25,370,23,28,12299,51.0,150
uinvite_flat,3,25,379,14,34,12293,48.0,225
uinvite_flat,4,25,373,20,51,12276,71.0,300
uinvite_flat,5,25,374,19,44,12283,63.0,375
uinvite_flat,6,25,372,21,43,12284,64.0,450
uinvite_flat,7,25,370,23,21,12306,44.0,525
uinvite_flat,8,25,375,18,38,12289,56.0,600
uinvite_flat,9,25,374,19,32,12295,51.0,675
uinvite_flat,0,26,362,31,36,12291,67.0,0
uinvite_flat,1,26,373,20,31,12296,51.0,78
uinvite_flat,2,26,369,24,29,12298,53.0,156
uinvite_flat,3,26,380,13,40,12287,53.0,234
uinvite_flat,4,26,375,18,48,12279,66.0,312
uinvite_flat,5,26,378,15,30,12297,45.0,390
uinvite_flat,6,26,374,19,38,12289,57.0,468
uinvite_flat,7,26,373,20,22,12305,42.0,546
uinvite_flat,8,26,382,11,29,12298,40.0,624
uinvite_flat,9,26,369,24,34,12293,58.0,702
uinvite_flat,0,27,367,26,38,12289,64.0,0
uinvite_flat,1,27,379,14,25,12302,39.0,81
uinvite_flat,2,27,376,17,24,12303,41.0,162
uinvite_flat,3,27,381,12,29,12298,41.0,243
uinvite_flat,4,27,373,20,43,12284,63.0,324
uinvite_flat,5,27,376,17,41,12286,58.0,405
uinvite_flat,6,27,374,19,27,12300,46.0,486
uinvite_flat,7,27,377,16,32,12295,48.0,567
uinvite_flat,8,27,380,13,14,12313,27.0,648
uinvite_flat,9,27,376,17,27,12300,44.0,729
uinvite_flat,0,28,368,25,39,12288,64.0,0
uinvite_flat,1,28,378,15,25,12302,40.0,84
uinvite_flat,2,28,375,18,16,12311,34.0,168
uinvite_flat,3,28,381,12,32,12295,44.0,252
uinvite_flat,4,28,370,23,69,12258,92.0,336
uinvite_flat,5,28,375,18,28,12299,46.0,420
uinvite_flat,6,28,372,21,29,12298,50.0,504
uinvite_flat,7,28,384,9,15,12312,24.0,588
uinvite_flat,8,28,377,16,28,12299,44.0,672
uinvite_flat,9,28,377,16,34,12293,50.0,756
uinvite_flat,0,29,376,17,25,12302,42.0,0
uinvite_flat,1,29,377,16,28,12299,44.0,87
uinvite_flat,2,29,378,15,21,12306,36.0,174
uinvite_flat,3,29,378,15,37,12290,52.0,261
uinvite_flat,4,29,375,18,37,12290,55.0,348
uinvite_flat,5,29,380,13,34,12293,47.0,435
uinvite_flat,6,29,379,14,14,12313,28.0,522
uinvite_flat,7,29,385,8,19,12308,27.0,609
uinvite_flat,8,29,374,19,22,12305,41.0,696
uinvite_flat,9,29,381,12,37,12290,49.0,783
uinvite_flat,0,2,131,262,48,12279,310.0,0
uinvite_flat,1,2,125,268,52,12275,320.0,6
uinvite_flat,2,2,117,276,51,12276,327.0,12
uinvite_flat,3,2,128,265,44,12283,309.0,18
uinvite_flat,4,2,128,265,42,12285,307.0,24
uinvite_flat,5,2,115,278,55,12272,333.0,30
uinvite_flat,6,2,113,280,65,12262,345.0,36
uinvite_flat,7,2,111,282,69,12258,351.0,42
uinvite_flat,8,2,119,274,60,12267,334.0,48
uinvite_flat,9,2,117,276,71,12256,347.0,54
uinvite_flat,0,30,377,16,26,12301,42.0,0
uinvite_flat,1,30,377,16,28,12299,44.0,90
uinvite_flat,2,30,379,14,19,12308,33.0,180
uinvite_flat,3,30,384,9,27,12300,36.0,270
uinvite_flat,4,30,380,13,25,12302,38.0,360
uinvite_flat,5,30,382,11,16,12311,27.0,450
uinvite_flat,6,30,381,12,17,12310,29.0,540
uinvite_flat,7,30,385,8,15,12312,23.0,630
uinvite_flat,8,30,377,16,24,12303,40.0,720
uinvite_flat,9,30,381,12,31,12296,43.0,810
uinvite_flat,0,31,377,16,30,12297,46.0,0
uinvite_flat,1,31,379,14,22,12305,36.0,93
uinvite_flat,2,31,382,11,24,12303,35.0,186
uinvite_flat,3,31,380,13,31,12296,44.0,279
uinvite_flat,4,31,380,13,23,12304,36.0,372
uinvite_flat,5,31,382,11,20,12307,31.0,465
uinvite_flat,6,31,384,9,12,12315,21.0,558
uinvite_flat,7,31,384,9,14,12313,23.0,651
uinvite_flat,8,31,381,12,38,12289,50.0,744
uinvite_flat,9,31,380,13,23,12304,36.0,837
uinvite_flat,0,32,380,13,21,12306,34.0,0
uinvite_flat,1,32,380,13,18,12309,31.0,96
uinvite_flat,2,32,382,11,27,12300,38.0,192
uinvite_flat,3,32,381,12,33,12294,45.0,288
uinvite_flat,4,32,381,12,24,12303,36.0,384
uinvite_flat,5,32,382,11,14,12313,25.0,480
uinvite_flat,6,32,384,9,13,12314,22.0,576
uinvite_flat,7,32,378,15,22,12305,37.0,672
uinvite_flat,8,32,382,11,28,12299,39.0,768
uinvite_flat,9,32,385,8,29,12298,37.0,864
uinvite_flat,0,33,379,14,19,12308,33.0,0
uinvite_flat,1,33,382,11,26,12301,37.0,99
uinvite_flat,2,33,382,11,16,12311,27.0,198
uinvite_flat,3,33,382,11,35,12292,46.0,297
uinvite_flat,4,33,382,11,33,12294,44.0,396
uinvite_flat,5,33,375,18,27,12300,45.0,495
uinvite_flat,6,33,388,5,10,12317,15.0,594
uinvite_flat,7,33,377,16,22,12305,38.0,693
uinvite_flat,8,33,390,3,18,12309,21.0,792
uinvite_flat,9,33,384,9,7,12320,16.0,891
uinvite_flat,0,34,378,15,21,12306,36.0,0
uinvite_flat,1,34,383,10,19,12308,29.0,102
uinvite_flat,2,34,383,10,19,12308,29.0,204
uinvite_flat,3,34,382,11,36,12291,47.0,306
uinvite_flat,4,34,380,13,29,12298,42.0,408
uinvite_flat,5,34,384,9,8,12319,17.0,510
uinvite_flat,6,34,387,6,5,12322,11.0,612
uinvite_flat,7,34,383,10,19,12308,29.0,714
uinvite_flat,8,34,384,9,18,12309,27.0,816
uinvite_flat,9,34,385,8,20,12307,28.0,918
uinvite_flat,0,35,384,9,9,12318,18.0,0
uinvite_flat,1,35,383,10,18,12309,28.0,105
uinvite_flat,2,35,381,12,21,12306,33.0,210
uinvite_flat,3,35,383,10,20,12307,30.0,315
uinvite_flat,4,35,383,10,18,12309,28.0,420
uinvite_flat,5,35,383,10,7,12320,17.0,525
uinvite_flat,6,35,388,5,8,12319,13.0,630
uinvite_flat,7,35,385,8,22,12305,30.0,735
uinvite_flat,8,35,386,7,14,12313,21.0,840
uinvite_flat,9,35,385,8,10,12317,18.0,945
uinvite_flat,0,36,381,12,10,12317,22.0,0
uinvite_flat,1,36,383,10,21,12306,31.0,108
uinvite_flat,2,36,385,8,17,12310,25.0,216
uinvite_flat,3,36,382,11,20,12307,31.0,324
uinvite_flat,4,36,385,8,16,12311,24.0,432
uinvite_flat,5,36,386,7,9,12318,16.0,540
uinvite_flat,6,36,385,8,12,12315,20.0,648
uinvite_flat,7,36,384,9,27,12300,36.0,756
uinvite_flat,8,36,386,7,11,12316,18.0,864
uinvite_flat,9,36,384,9,10,12317,19.0,972
uinvite_flat,0,37,383,10,9,12318,19.0,0
uinvite_flat,1,37,383,10,22,12305,32.0,111
uinvite_flat,2,37,386,7,26,12301,33.0,222
uinvite_flat,3,37,382,11,20,12307,31.0,333
uinvite_flat,4,37,385,8,15,12312,23.0,444
uinvite_flat,5,37,386,7,13,12314,20.0,555
uinvite_flat,6,37,386,7,14,12313,21.0,666
uinvite_flat,7,37,388,5,16,12311,21.0,777
uinvite_flat,8,37,386,7,9,12318,16.0,888
uinvite_flat,9,37,382,11,20,12307,31.0,999
uinvite_flat,0,38,384,9,13,12314,22.0,0
uinvite_flat,1,38,385,8,13,12314,21.0,114
uinvite_flat,2,38,387,6,20,12307,26.0,228
uinvite_flat,3,38,384,9,14,12313,23.0,342
uinvite_flat,4,38,383,10,26,12301,36.0,456
uinvite_flat,5,38,389,4,8,12319,12.0,570
uinvite_flat,6,38,388,5,11,12316,16.0,684
uinvite_flat,7,38,390,3,8,12319,11.0,798
uinvite_flat,8,38,385,8,9,12318,17.0,912
uinvite_flat,9,38,384,9,6,12321,15.0,1026
uinvite_flat,0,39,384,9,12,12315,21.0,0
uinvite_flat,1,39,384,9,16,12311,25.0,117
uinvite_flat,2,39,389,4,14,12313,18.0,234
uinvite_flat,3,39,383,10,12,12315,22.0,351
uinvite_flat,4,39,387,6,16,12311,22.0,468
uinvite_flat,5,39,388,5,11,12316,16.0,585
uinvite_flat,6,39,385,8,15,12312,23.0,702
uinvite_flat,7,39,387,6,26,12301,32.0,819
uinvite_flat,8,39,388,5,6,12321,11.0,936
uinvite_flat,9,39,380,13,27,12300,40.0,1053
uinvite_flat,0,3,170,223,63,12264,286.0,0
uinvite_flat,1,3,169,224,77,12250,301.0,9
uinvite_flat,2,3,180,213,61,12266,274.0,18
uinvite_flat,3,3,160,233,77,12250,310.0,27
uinvite_flat,4,3,153,240,97,12230,337.0,36
uinvite_flat,5,3,166,227,88,12239,315.0,45
uinvite_flat,6,3,158,235,96,12231,331.0,54
uinvite_flat,7,3,157,236,74,12253,310.0,63
uinvite_flat,8,3,161,232,91,12236,323.0,72
uinvite_flat,9,3,165,228,85,12242,313.0,81
uinvite_flat,0,40,385,8,10,12317,18.0,0
uinvite_flat,1,40,389,4,12,12315,16.0,120
uinvite_flat,2,40,391,2,12,12315,14.0,240
uinvite_flat,3,40,384,9,16,12311,25.0,360
uinvite_flat,4,40,387,6,10,12317,16.0,480
uinvite_flat,5,40,390,3,2,12325,5.0,600
uinvite_flat,6,40,386,7,15,12312,22.0,720
uinvite_flat,7,40,386,7,28,12299,35.0,840
uinvite_flat,8,40,387,6,7,12320,13.0,960
uinvite_flat,9,40,385,8,22,12305,30.0,1080
uinvite_flat,0,41,385,8,12,12315,20.0,0
uinvite_flat,1,41,390,3,6,12321,9.0,123
uinvite_flat,2,41,388,5,18,12309,23.0,246
uinvite_flat,3,41,384,9,22,12305,31.0,369
uinvite_flat,4,41,387,6,6,12321,12.0,492
uinvite_flat,5,41,389,4,4,12323,8.0,615
uinvite_flat,6,41,389,4,15,12312,19.0,738
uinvite_flat,7,41,389,4,7,12320,11.0,861
uinvite_flat,8,41,386,7,8,12319,15.0,984
uinvite_flat,9,41,383,10,22,12305,32.0,1107
uinvite_flat,0,42,385,8,11,12316,19.0,0
uinvite_flat,1,42,386,7,10,12317,17.0,126
uinvite_flat,2,42,387,6,12,12315,18.0,252
uinvite_flat,3,42,386,7,14,12313,21.0,378
uinvite_flat,4,42,385,8,3,12324,11.0,504
uinvite_flat,5,42,385,8,9,12318,17.0,630
uinvite_flat,6,42,392,1,9,12318,10.0,756
uinvite_flat,7,42,389,4,10,12317,14.0,882
uinvite_flat,8,42,383,10,6,12321,16.0,1008
uinvite_flat,9,42,389,4,5,12322,9.0,1134
uinvite_flat,0,43,386,7,9,12318,16.0,0
uinvite_flat,1,43,385,8,14,12313,22.0,129
uinvite_flat,2,43,387,6,13,12314,19.0,258
uinvite_flat,3,43,387,6,15,12312,21.0,387
uinvite_flat,4,43,390,3,0,12327,3.0,516
uinvite_flat,5,43,387,6,7,12320,13.0,645
uinvite_flat,6,43,389,4,15,12312,19.0,774
uinvite_flat,7,43,386,7,10,12317,17.0,903
uinvite_flat,8,43,386,7,7,12320,14.0,1032
uinvite_flat,9,43,387,6,7,12320,13.0,1161
uinvite_flat,0,44,387,6,8,12319,14.0,0
uinvite_flat,1,44,389,4,9,12318,13.0,132
uinvite_flat,2,44,388,5,9,12318,14.0,264
uinvite_flat,3,44,388,5,13,12314,18.0,396
uinvite_flat,4,44,388,5,9,12318,14.0,528
uinvite_flat,5,44,386,7,8,12319,15.0,660
uinvite_flat,6,44,390,3,10,12317,13.0,792
uinvite_flat,7,44,389,4,3,12324,7.0,924
uinvite_flat,8,44,386,7,16,12311,23.0,1056
uinvite_flat,9,44,386,7,9,12318,16.0,1188
uinvite_flat,0,45,386,7,8,12319,15.0,0
uinvite_flat,1,45,389,4,8,12319,12.0,135
uinvite_flat,2,45,387,6,10,12317,16.0,270
uinvite_flat,3,45,389,4,13,12314,17.0,405
uinvite_flat,4,45,391,2,4,12323,6.0,540
uinvite_flat,5,45,391,2,3,12324,5.0,675
uinvite_flat,6,45,389,4,19,12308,23.0,810
uinvite_flat,7,45,390,3,6,12321,9.0,945
uinvite_flat,8,45,386,7,21,12306,28.0,1080
uinvite_flat,9,45,392,1,3,12324,4.0,1215
uinvite_flat,0,46,386,7,9,12318,16.0,0
uinvite_flat,1,46,387,6,9,12318,15.0,138
uinvite_flat,2,46,388,5,10,12317,15.0,276
uinvite_flat,3,46,389,4,10,12317,14.0,414
uinvite_flat,4,46,392,1,3,12324,4.0,552
uinvite_flat,5,46,388,5,10,12317,15.0,690
uinvite_flat,6,46,389,4,9,12318,13.0,828
uinvite_flat,7,46,388,5,7,12320,12.0,966
uinvite_flat,8,46,385,8,15,12312,23.0,1104
uinvite_flat,9,46,391,2,5,12322,7.0,1242
uinvite_flat,0,47,388,5,8,12319,13.0,0
uinvite_flat,1,47,390,3,8,12319,11.0,141
uinvite_flat,2,47,386,7,14,12313,21.0,282
uinvite_flat,3,47,391,2,6,12321,8.0,423
uinvite_flat,4,47,391,2,7,12320,9.0,564
uinvite_flat,5,47,387,6,12,12315,18.0,705
uinvite_flat,6,47,389,4,8,12319,12.0,846
uinvite_flat,7,47,390,3,9,12318,12.0,987
uinvite_flat,8,47,385,8,6,12321,14.0,1128
uinvite_flat,9,47,389,4,2,12325,6.0,1269
uinvite_flat,0,48,389,4,7,12320,11.0,0
uinvite_flat,1,48,390,3,8,12319,11.0,144
uinvite_flat,2,48,388,5,14,12313,19.0,288
uinvite_flat,3,48,389,4,8,12319,12.0,432
uinvite_flat,4,48,392,1,4,12323,5.0,576
uinvite_flat,5,48,389,4,12,12315,16.0,720
uinvite_flat,6,48,390,3,5,12322,8.0,864
uinvite_flat,7,48,386,7,9,12318,16.0,1008
uinvite_flat,8,48,389,4,8,12319,12.0,1152
uinvite_flat,9,48,389,4,12,12315,16.0,1296
uinvite_flat,0,49,390,3,7,12320,10.0,0
uinvite_flat,1,49,389,4,9,12318,13.0,147
uinvite_flat,2,49,384,9,26,12301,35.0,294
uinvite_flat,3,49,390,3,5,12322,8.0,441
uinvite_flat,4,49,392,1,2,12325,3.0,588
uinvite_flat,5,49,391,2,14,12313,16.0,735
uinvite_flat,6,49,391,2,6,12321,8.0,882
uinvite_flat,7,49,391,2,2,12325,4.0,1029
uinvite_flat,8,49,389,4,8,12319,12.0,1176
uinvite_flat,9,49,387,6,7,12320,13.0,1323
uinvite_flat,0,4,214,179,87,12240,266.0,0
uinvite_flat,1,4,202,191,91,12236,282.0,12
uinvite_flat,2,4,200,193,97,12230,290.0,24
uinvite_flat,3,4,190,203,124,12203,327.0,36
uinvite_flat,4,4,185,208,98,12229,306.0,48
uinvite_flat,5,4,193,200,106,12221,306.0,60
uinvite_flat,6,4,199,194,125,12202,319.0,72
uinvite_flat,7,4,191,202,66,12261,268.0,84
uinvite_flat,8,4,186,207,116,12211,323.0,96
uinvite_flat,9,4,187,206,107,12220,313.0,108
uinvite_flat,0,50,390,3,6,12321,9.0,0
uinvite_flat,1,50,389,4,7,12320,11.0,150
uinvite_flat,2,50,389,4,11,12316,15.0,300
uinvite_flat,3,50,391,2,1,12326,3.0,450
uinvite_flat,4,50,392,1,2,12325,3.0,600
uinvite_flat,5,50,390,3,15,12312,18.0,750
uinvite_flat,6,50,388,5,5,12322,10.0,900
uinvite_flat,7,50,391,2,3,12324,5.0,1050
uinvite_flat,8,50,390,3,3,12324,6.0,1200
uinvite_flat,9,50,388,5,10,12317,15.0,1350
uinvite_flat,0,5,246,147,105,12222,252.0,0
uinvite_flat,1,5,234,159,94,12233,253.0,15
uinvite_flat,2,5,215,178,126,12201,304.0,30
uinvite_flat,3,5,227,166,142,12185,308.0,45
uinvite_flat,4,5,224,169,122,12205,291.0,60
uinvite_flat,5,5,235,158,138,12189,296.0,75
uinvite_flat,6,5,236,157,121,12206,278.0,90
uinvite_flat,7,5,217,176,136,12191,312.0,105
uinvite_flat,8,5,230,163,139,12188,302.0,120
uinvite_flat,9,5,210,183,90,12237,273.0,135
uinvite_flat,0,6,265,128,111,12216,239.0,0
uinvite_flat,1,6,253,140,108,12219,248.0,18
uinvite_flat,2,6,260,133,161,12166,294.0,36
uinvite_flat,3,6,245,148,144,12183,292.0,54
uinvite_flat,4,6,258,135,159,12168,294.0,72
uinvite_flat,5,6,257,136,139,12188,275.0,90
uinvite_flat,6,6,248,145,158,12169,303.0,108
uinvite_flat,7,6,246,147,113,12214,260.0,126
uinvite_flat,8,6,249,144,142,12185,286.0,144
uinvite_flat,9,6,241,152,131,12196,283.0,162
uinvite_flat,0,7,278,115,124,12203,239.0,0
uinvite_flat,1,7,275,118,127,12200,245.0,21
uinvite_flat,2,7,273,120,173,12154,293.0,42
uinvite_flat,3,7,268,125,173,12154,298.0,63
uinvite_flat,4,7,269,124,129,12198,253.0,84
uinvite_flat,5,7,269,124,176,12151,300.0,105
uinvite_flat,6,7,264,129,129,12198,258.0,126
uinvite_flat,7,7,271,122,156,12171,278.0,147
uinvite_flat,8,7,274,119,144,12183,263.0,168
uinvite_flat,9,7,273,120,163,12164,283.0,189
uinvite_flat,0,8,286,107,118,12209,225.0,0
uinvite_flat,1,8,287,106,162,12165,268.0,24
uinvite_flat,2,8,275,118,145,12182,263.0,48
uinvite_flat,3,8,295,98,150,12177,248.0,72
uinvite_flat,4,8,274,119,167,12160,286.0,96
uinvite_flat,5,8,279,114,143,12184,257.0,120
uinvite_flat,6,8,276,117,165,12162,282.0,144
uinvite_flat,7,8,294,99,159,12168,258.0,168
uinvite_flat,8,8,281,112,171,12156,283.0,192
uinvite_flat,9,8,282,111,168,12159,279.0,216
uinvite_flat,0,9,299,94,123,12204,217.0,0
uinvite_flat,1,9,301,92,166,12161,258.0,27
uinvite_flat,2,9,298,95,184,12143,279.0,54
uinvite_flat,3,9,300,93,147,12180,240.0,81
