subj,item1,item2,uinvite_flat
NA,prairiedog,raptor,0,
NA,prairiedog,shrimp,0,
NA,prairiedog,wolf,0,
NA,prairiedog,pufferfish,0,
NA,prairiedog,serval,0,
NA,prairiedog,toucan,0,
NA,prairiedog,quail,0,
NA,prairiedog,puppy,0,
NA,prairiedog,wombat,0,
NA,prairiedog,toad,0,
NA,tasmaniandevil,tyrannosaurusrex,0,
NA,tasmaniandevil,urangutan,0,
NA,tasmaniandevil,wildebeest,0,
NA,tasmaniandevil,velociraptor,0,
NA,tasmaniandevil,tortoise,0,
NA,tasmaniandevil,vole,0,
NA,tasmaniandevil,weevil,0,
NA,tasmaniandevil,worm,0,
NA,tasmaniandevil,woodpecker,0,
NA,tasmaniandevil,xerus,0,
NA,tasmaniandevil,turtle,0,
NA,tasmaniandevil,whaleshark,0,
NA,tasmaniandevil,zebra,0,
NA,tasmaniandevil,wolverine,0,
NA,tasmaniandevil,waterbear,0,
NA,tasmaniandevil,wasp,0,
NA,tasmaniandevil,whale,0,
NA,tasmaniandevil,terrier,0,
NA,tasmaniandevil,woodchuck,0,
NA,tasmaniandevil,viper,0,
NA,tasmaniandevil,zebu,0,
NA,tasmaniandevil,wallaby,0,
NA,tasmaniandevil,treefrog,0,
NA,tasmaniandevil,weasel,0,
NA,tasmaniandevil,turkey,0,
NA,tasmaniandevil,yak,0,
NA,tasmaniandevil,tiger,0,
NA,tasmaniandevil,wildcat,0,
NA,tasmaniandevil,warthog,0,
NA,tasmaniandevil,unicorn,0,
NA,tasmaniandevil,tuna,0,
NA,tasmaniandevil,wren,0,
NA,tasmaniandevil,vulture,0,
NA,tasmaniandevil,tick,0,
NA,tasmaniandevil,walrus,0,
NA,tasmaniandevil,trout,0,
NA,tasmaniandevil,wolf,1,
NA,tasmaniandevil,toucan,0,
NA,tasmaniandevil,wombat,0,
NA,tasmaniandevil,toad,0,
NA,peccary,pheasant,0,
NA,peccary,spidermonkey,0,
NA,peccary,prairiedog,0,
NA,peccary,tasmaniandevil,0,
NA,peccary,swan,0,
NA,peccary,tyrannosaurusrex,0,
NA,peccary,scottishshetland,0,
NA,peccary,stinkbug,0,
NA,peccary,urangutan,0,
NA,peccary,quahog,0,
NA,peccary,wildebeest,0,
NA,peccary,tarantula,0,
NA,peccary,velociraptor,0,
NA,peccary,stallion,0,
NA,peccary,tortoise,0,
NA,peccary,raccoon,0,
NA,peccary,vole,0,
NA,peccary,weevil,0,
NA,peccary,poodle,0,
NA,peccary,rabbit,0,
NA,peccary,worm,0,
NA,peccary,seahorse,0,
NA,peccary,seagull,0,
NA,peccary,shark,0,
NA,peccary,pony,0,
NA,peccary,spermwhale,0,
NA,peccary,woodpecker,0,
NA,peccary,rhinoceros,0,
NA,peccary,possum,0,
NA,peccary,xerus,0,
NA,peccary,platypus,0,
NA,peccary,redfox,0,
NA,peccary,python,0,
NA,peccary,swordfish,0,
NA,peccary,salamander,0,
NA,peccary,snake,0,
NA,peccary,turtle,0,
NA,peccary,spider,0,
NA,peccary,persian,0,
NA,peccary,whaleshark,0,
NA,peccary,zebra,0,
NA,peccary,pigeon,0,
NA,peccary,wolverine,0,
NA,peccary,sealion,0,
NA,peccary,waterbear,0,
NA,peccary,shrew,0,
NA,peccary,sugarglider,0,
NA,peccary,redpanda,0,
NA,peccary,pelican,0,
NA,peccary,wasp,0,
NA,peccary,pteordactyl,0,
NA,peccary,whale,0,
NA,peccary,sheep,0,
NA,peccary,terrier,0,
NA,peccary,stork,0,
NA,peccary,starfish,0,
NA,peccary,steer,0,
NA,peccary,ram,0,
NA,peccary,rat,0,
NA,peccary,ray,0,
NA,peccary,tapir,0,
NA,peccary,salmon,0,
NA,peccary,sunbear,0,
NA,peccary,skunk,0,
NA,peccary,sparrow,0,
NA,peccary,scorpion,0,
NA,peccary,sabertoothedtiger,0,
NA,peccary,piranha,0,
NA,peccary,penguin,0,
NA,peccary,porcupine,0,
NA,peccary,tabby,0,
NA,peccary,seal,0,
NA,peccary,puma,0,
NA,peccary,woodchuck,0,
NA,peccary,viper,0,
NA,peccary,zebu,0,
NA,peccary,wallaby,0,
NA,peccary,swallow,0,
NA,peccary,treefrog,0,
NA,peccary,sloth,0,
NA,peccary,sandshark,0,
NA,peccary,weasel,0,
NA,peccary,turkey,0,
NA,peccary,reindeer,0,
NA,peccary,yak,0,
NA,peccary,polarbear,0,
NA,peccary,squirrel,0,
NA,peccary,tiger,0,
NA,peccary,wildcat,0,
NA,peccary,robin,0,
NA,peccary,squid,0,
NA,peccary,rooster,0,
NA,peccary,warthog,0,
NA,peccary,snail,0,
NA,peccary,unicorn,0,
NA,peccary,tuna,0,
NA,peccary,pitbull,0,
NA,peccary,wren,0,
NA,peccary,raven,0,
NA,peccary,vulture,0,
NA,peccary,tick,0,
NA,peccary,walrus,0,
NA,peccary,seacucumber,0,
NA,peccary,rattlesnake,0,
NA,peccary,stingray,0,
NA,peccary,trout,0,
NA,peccary,slug,0,
NA,peccary,raptor,0,
NA,peccary,pika,0,
NA,peccary,shrimp,0,
NA,peccary,wolf,0,
NA,peccary,pufferfish,0,
NA,peccary,serval,0,
NA,peccary,toucan,0,
NA,peccary,pib,0,
NA,peccary,pig,0,
NA,peccary,quail,0,
NA,peccary,puppy,0,
NA,peccary,wombat,0,
NA,peccary,phoenix,0,
NA,peccary,toad,0,
NA,komododragon,peacock,0,
NA,komododragon,pheasant,0,
NA,komododragon,spidermonkey,0,
NA,komododragon,prairiedog,0,
NA,komododragon,tasmaniandevil,0,
NA,komododragon,peccary,0,
NA,komododragon,swan,0,
NA,komododragon,tyrannosaurusrex,0,
NA,komododragon,scottishshetland,0,
NA,komododragon,llama,0,
NA,komododragon,stinkbug,0,
NA,komododragon,parrot,0,
NA,komododragon,urangutan,0,
NA,komododragon,quahog,0,
NA,komododragon,labradorretriever,0,
NA,komododragon,panda,1,
NA,komododragon,wildebeest,0,
NA,komododragon,tarantula,0,
NA,komododragon,velociraptor,0,
NA,komododragon,stallion,0,
NA,komododragon,mule,0,
NA,komododragon,tortoise,0,
NA,komododragon,mantis,0,
NA,komododragon,orangutan,1,
NA,komododragon,raccoon,0,
NA,komododragon,mussel,0,
NA,komododragon,vole,0,
NA,komododragon,weevil,0,
NA,komododragon,ocelot,0,
NA,komododragon,poodle,0,
NA,komododragon,ladybug,0,
NA,komododragon,rabbit,0,
NA,komododragon,worm,0,
NA,komododragon,seahorse,0,
NA,komododragon,seagull,0,
NA,komododragon,shark,1,
NA,komododragon,pony,0,
NA,komododragon,spermwhale,0,
NA,komododragon,woodpecker,0,
NA,komododragon,magpie,0,
NA,komododragon,rhinoceros,0,
NA,komododragon,possum,0,
NA,komododragon,maltese,0,
NA,komododragon,xerus,0,
NA,komododragon,platypus,0,
NA,komododragon,nakedmolerat,0,
NA,komododragon,narwhal,0,
NA,komododragon,minnow,0,
NA,komododragon,muskrat,0,
NA,komododragon,monitor,0,
NA,komododragon,redfox,0,
NA,komododragon,python,0,
NA,komododragon,swordfish,0,
NA,komododragon,salamander,1,
NA,komododragon,snake,0,
NA,komododragon,mountainlion,0,
NA,komododragon,turtle,0,
NA,komododragon,spider,0,
NA,komododragon,persian,0,
NA,komododragon,whaleshark,0,
NA,komododragon,zebra,1,
NA,komododragon,mantaray,0,
NA,komododragon,pigeon,0,
NA,komododragon,wolverine,0,
NA,komododragon,sealion,0,
NA,komododragon,liger,0,
NA,komododragon,waterbear,0,
NA,komododragon,shrew,0,
NA,komododragon,sugarglider,0,
NA,komododragon,oppy,0,
NA,komododragon,lemur,0,
NA,komododragon,ostrich,0,
NA,komododragon,redpanda,0,
NA,komododragon,pelican,0,
NA,komododragon,wasp,0,
NA,komododragon,pteordactyl,0,
NA,komododragon,whale,0,
NA,komododragon,sheep,0,
NA,komododragon,monkey,0,
NA,komododragon,terrier,0,
NA,komododragon,stork,0,
NA,komododragon,opossum,0,
NA,komododragon,starfish,0,
NA,komododragon,steer,0,
NA,komododragon,mink,0,
NA,komododragon,macaw,0,
NA,komododragon,ram,0,
NA,komododragon,rat,1,
NA,komododragon,oriole,0,
NA,komododragon,ray,0,
NA,komododragon,tapir,0,
NA,komododragon,salmon,0,
NA,komododragon,oyster,0,
NA,komododragon,sunbear,0,
NA,komododragon,skunk,0,
NA,komododragon,sparrow,0,
NA,komododragon,nutria,0,
NA,komododragon,scorpion,0,
NA,komododragon,sabertoothedtiger,0,
NA,komododragon,piranha,0,
NA,komododragon,penguin,0,
NA,komododragon,porcupine,0,
NA,komododragon,tabby,0,
NA,komododragon,nightingale,0,
NA,komododragon,orca,0,
NA,komododragon,lion,0,
NA,komododragon,seal,0,
NA,komododragon,puma,0,
NA,komododragon,woodchuck,0,
NA,komododragon,viper,0,
NA,komododragon,zebu,0,
NA,komododragon,newt,0,
NA,komododragon,manx,0,
NA,komododragon,wallaby,0,
NA,komododragon,swallow,0,
NA,komododragon,treefrog,0,
NA,komododragon,sloth,0,
NA,komododragon,sandshark,0,
NA,komododragon,weasel,0,
NA,komododragon,turkey,0,
NA,komododragon,reindeer,0,
NA,komododragon,yak,0,
NA,komododragon,marmot,0,
NA,komododragon,polarbear,0,
NA,komododragon,squirrel,0,
NA,komododragon,tiger,0,
NA,komododragon,wildcat,0,
NA,komododragon,lizard,1,
NA,komododragon,robin,0,
NA,komododragon,moth,0,
NA,komododragon,squid,0,
NA,komododragon,rooster,0,
NA,komododragon,mockingbird,0,
NA,komododragon,warthog,0,
NA,komododragon,mouse,0,
NA,komododragon,moose,0,
NA,komododragon,snail,0,
NA,komododragon,leopard,0,
NA,komododragon,unicorn,0,
NA,komododragon,tuna,0,
NA,komododragon,pitbull,0,
NA,komododragon,macaque,0,
NA,komododragon,wren,0,
NA,komododragon,mongoose,0,
NA,komododragon,raven,0,
NA,komododragon,vulture,0,
NA,komododragon,manatee,0,
NA,komododragon,tick,0,
NA,komododragon,marlin,0,
NA,komododragon,marmoset,0,
NA,komododragon,mosquito,0,
NA,komododragon,walrus,0,
NA,komododragon,seacucumber,0,
NA,komododragon,lobster,0,
NA,komododragon,rattlesnake,1,
NA,komododragon,lark,0,
NA,komododragon,stingray,0,
NA,komododragon,trout,0,
NA,komododragon,slug,0,
NA,komododragon,raptor,0,
NA,komododragon,pika,0,
NA,komododragon,shrimp,0,
NA,komododragon,wolf,0,
NA,komododragon,ox,0,
NA,komododragon,octopus,0,
NA,komododragon,meerkat,0,
NA,komododragon,owl,0,
NA,komododragon,millipede,0,
NA,komododragon,pufferfish,0,
NA,komododragon,serval,0,
NA,komododragon,toucan,0,
NA,komododragon,otter,0,
NA,komododragon,otwe,0,
NA,komododragon,lynx,0,
NA,komododragon,pib,0,
NA,komododragon,pig,0,
NA,komododragon,mole,0,
NA,komododragon,quail,0,
NA,komododragon,parakeet,0,
NA,komododragon,mockingjay,0,
NA,komododragon,puppy,0,
NA,komododragon,wombat,0,
NA,komododragon,phoenix,0,
NA,komododragon,toad,0,
NA,swan,tasmaniandevil,0,
NA,swan,tyrannosaurusrex,0,
NA,swan,urangutan,0,
NA,swan,wildebeest,0,
NA,swan,tarantula,0,
NA,swan,velociraptor,0,
NA,swan,tortoise,0,
NA,swan,vole,0,
NA,swan,weevil,0,
NA,swan,worm,0,
NA,swan,woodpecker,0,
NA,swan,xerus,0,
NA,swan,swordfish,0,
NA,swan,turtle,0,
NA,swan,whaleshark,0,
NA,swan,zebra,0,
NA,swan,wolverine,0,
NA,swan,waterbear,0,
NA,swan,wasp,0,
NA,swan,whale,0,
NA,swan,terrier,0,
NA,swan,tapir,0,
NA,swan,tabby,0,
NA,swan,woodchuck,0,
NA,swan,viper,0,
NA,swan,zebu,0,
NA,swan,wallaby,0,
NA,swan,treefrog,0,
NA,swan,weasel,0,
NA,swan,turkey,0,
NA,swan,yak,0,
NA,swan,tiger,0,
NA,swan,wildcat,0,
NA,swan,warthog,0,
NA,swan,unicorn,0,
NA,swan,tuna,0,
NA,swan,wren,0,
NA,swan,vulture,0,
NA,swan,tick,0,
NA,swan,walrus,0,
NA,swan,trout,0,
NA,swan,wolf,0,
NA,swan,toucan,0,
NA,swan,wombat,0,
NA,swan,toad,0,
NA,dragonfly,fawn,0,
NA,dragonfly,peacock,0,
NA,dragonfly,pheasant,0,
NA,dragonfly,spidermonkey,0,
NA,dragonfly,prairiedog,0,
NA,dragonfly,tasmaniandevil,0,
NA,dragonfly,peccary,0,
NA,dragonfly,komododragon,0,
NA,dragonfly,swan,0,
NA,dragonfly,tyrannosaurusrex,0,
NA,dragonfly,scottishshetland,0,
NA,dragonfly,llama,0,
NA,dragonfly,kitten,0,
NA,dragonfly,kingcobra,0,
NA,dragonfly,stinkbug,0,
NA,dragonfly,parrot,0,
NA,dragonfly,urangutan,0,
NA,dragonfly,quahog,0,
NA,dragonfly,germansheperd,0,
NA,dragonfly,grasshopper,0,
NA,dragonfly,labradorretriever,0,
NA,dragonfly,panda,0,
NA,dragonfly,wildebeest,0,
NA,dragonfly,tarantula,0,
NA,dragonfly,velociraptor,0,
NA,dragonfly,kangaroo,0,
NA,dragonfly,stallion,0,
NA,dragonfly,mule,0,
NA,dragonfly,ibis,0,
NA,dragonfly,goldfish,0,
NA,dragonfly,tortoise,0,
NA,dragonfly,mantis,0,
NA,dragonfly,hamster,0,
NA,dragonfly,orangutan,0,
NA,dragonfly,raccoon,0,
NA,dragonfly,mussel,0,
NA,dragonfly,vole,0,
NA,dragonfly,gull,0,
NA,dragonfly,weevil,0,
NA,dragonfly,ocelot,0,
NA,dragonfly,duck,0,
NA,dragonfly,poodle,0,
NA,dragonfly,frog,0,
NA,dragonfly,goldenretriever,0,
NA,dragonfly,ladybug,0,
NA,dragonfly,rabbit,0,
NA,dragonfly,fly,0,
NA,dragonfly,worm,0,
NA,dragonfly,seahorse,0,
NA,dragonfly,grubworm,0,
NA,dragonfly,seagull,0,
NA,dragonfly,shark,0,
NA,dragonfly,pony,0,
NA,dragonfly,spermwhale,0,
NA,dragonfly,jackrabbit,0,
NA,dragonfly,woodpecker,0,
NA,dragonfly,egret,0,
NA,dragonfly,magpie,0,
NA,dragonfly,rhinoceros,0,
NA,dragonfly,elephant,0,
NA,dragonfly,goat,0,
NA,dragonfly,possum,0,
NA,dragonfly,echidna,0,
NA,dragonfly,maltese,0,
NA,dragonfly,hawk,0,
NA,dragonfly,jellyfish,0,
NA,dragonfly,xerus,0,
NA,dragonfly,platypus,0,
NA,dragonfly,nakedmolerat,0,
NA,dragonfly,narwhal,0,
NA,dragonfly,hedgehog,0,
NA,dragonfly,earthworm,0,
NA,dragonfly,minnow,0,
NA,dragonfly,iguana,0,
NA,dragonfly,muskrat,0,
NA,dragonfly,monitor,0,
NA,dragonfly,redfox,0,
NA,dragonfly,heron,0,
NA,dragonfly,kinkajou,0,
NA,dragonfly,python,0,
NA,dragonfly,swordfish,0,
NA,dragonfly,salamander,0,
NA,dragonfly,giraffe,0,
NA,dragonfly,snake,0,
NA,dragonfly,mountainlion,0,
NA,dragonfly,turtle,0,
NA,dragonfly,fish,0,
NA,dragonfly,spider,0,
NA,dragonfly,goose,0,
NA,dragonfly,persian,0,
NA,dragonfly,whaleshark,0,
NA,dragonfly,zebra,0,
NA,dragonfly,hippopotamus,0,
NA,dragonfly,mantaray,0,
NA,dragonfly,pigeon,0,
NA,dragonfly,wolverine,0,
NA,dragonfly,sealion,0,
NA,dragonfly,liger,0,
NA,dragonfly,eagle,0,
NA,dragonfly,waterbear,0,
NA,dragonfly,gerbil,0,
NA,dragonfly,shrew,0,
NA,dragonfly,sugarglider,0,
NA,dragonfly,oppy,0,
NA,dragonfly,lemur,0,
NA,dragonfly,ostrich,0,
NA,dragonfly,redpanda,0,
NA,dragonfly,pelican,0,
NA,dragonfly,gazelle,0,
NA,dragonfly,wasp,0,
NA,dragonfly,pteordactyl,0,
NA,dragonfly,whale,0,
NA,dragonfly,sheep,0,
NA,dragonfly,horse,0,
NA,dragonfly,humpbackwhale,0,
NA,dragonfly,monkey,0,
NA,dragonfly,terrier,0,
NA,dragonfly,stork,0,
NA,dragonfly,opossum,0,
NA,dragonfly,starfish,0,
NA,dragonfly,goby,0,
NA,dragonfly,steer,0,
NA,dragonfly,mink,0,
NA,dragonfly,macaw,0,
NA,dragonfly,ram,0,
NA,dragonfly,rat,0,
NA,dragonfly,oriole,0,
NA,dragonfly,ray,0,
NA,dragonfly,koala,0,
NA,dragonfly,guineapig,0,
NA,dragonfly,ibex,0,
NA,dragonfly,tapir,0,
NA,dragonfly,salmon,0,
NA,dragonfly,oyster,0,
NA,dragonfly,sunbear,0,
NA,dragonfly,duckling,0,
NA,dragonfly,hyena,0,
NA,dragonfly,skunk,0,
NA,dragonfly,sparrow,0,
NA,dragonfly,nutria,0,
NA,dragonfly,gnat,0,
NA,dragonfly,scorpion,0,
NA,dragonfly,sabertoothedtiger,0,
NA,dragonfly,piranha,0,
NA,dragonfly,penguin,0,
NA,dragonfly,porcupine,0,
NA,dragonfly,grizzlybear,0,
NA,dragonfly,ferret,0,
NA,dragonfly,koi,0,
NA,dragonfly,jaguar,0,
NA,dragonfly,tabby,0,
NA,dragonfly,emu,0,
NA,dragonfly,nightingale,0,
NA,dragonfly,orca,0,
NA,dragonfly,honeybadger,0,
NA,dragonfly,lion,0,
NA,dragonfly,seal,0,
NA,dragonfly,puma,0,
NA,dragonfly,woodchuck,0,
NA,dragonfly,viper,0,
NA,dragonfly,zebu,0,
NA,dragonfly,newt,0,
NA,dragonfly,manx,0,
NA,dragonfly,wallaby,0,
NA,dragonfly,swallow,0,
NA,dragonfly,groundhog,0,
NA,dragonfly,treefrog,0,
NA,dragonfly,sloth,0,
NA,dragonfly,sandshark,0,
NA,dragonfly,gopher,0,
NA,dragonfly,isopod,0,
NA,dragonfly,weasel,0,
NA,dragonfly,turkey,0,
NA,dragonfly,reindeer,0,
NA,dragonfly,yak,0,
NA,dragonfly,marmot,0,
NA,dragonfly,polarbear,0,
NA,dragonfly,squirrel,0,
NA,dragonfly,tiger,0,
NA,dragonfly,wildcat,0,
NA,dragonfly,gnu,0,
NA,dragonfly,lizard,0,
NA,dragonfly,robin,0,
NA,dragonfly,moth,0,
NA,dragonfly,squid,0,
NA,dragonfly,rooster,0,
NA,dragonfly,mockingbird,0,
NA,dragonfly,warthog,0,
NA,dragonfly,mouse,0,
NA,dragonfly,killerwhale,0,
NA,dragonfly,ewe,0,
NA,dragonfly,moose,0,
NA,dragonfly,snail,0,
NA,dragonfly,leopard,0,
NA,dragonfly,unicorn,0,
NA,dragonfly,tuna,0,
NA,dragonfly,hummingbird,0,
NA,dragonfly,pitbull,0,
NA,dragonfly,macaque,0,
NA,dragonfly,wren,0,
NA,dragonfly,flea,0,
NA,dragonfly,ermine,0,
NA,dragonfly,human,0,
NA,dragonfly,mongoose,0,
NA,dragonfly,jackal,0,
NA,dragonfly,elk,0,
NA,dragonfly,hat,0,
NA,dragonfly,raven,0,
NA,dragonfly,vulture,0,
NA,dragonfly,manatee,0,
NA,dragonfly,flamingo,0,
NA,dragonfly,falcon,0,
NA,dragonfly,tick,0,
NA,dragonfly,marlin,0,
NA,dragonfly,marmoset,0,
NA,dragonfly,eel,0,
NA,dragonfly,mosquito,0,
NA,dragonfly,walrus,0,
NA,dragonfly,firefly,0,
NA,dragonfly,seacucumber,0,
NA,dragonfly,lobster,0,
NA,dragonfly,fox,0,
NA,dragonfly,rattlesnake,0,
NA,dragonfly,greatwhiteshark,0,
NA,dragonfly,lark,0,
NA,dragonfly,stingray,0,
NA,dragonfly,trout,0,
NA,dragonfly,slug,0,
NA,dragonfly,raptor,0,
NA,dragonfly,pika,0,
NA,dragonfly,shrimp,0,
NA,dragonfly,wolf,0,
NA,dragonfly,ox,0,
NA,dragonfly,octopus,0,
NA,dragonfly,meerkat,0,
NA,dragonfly,owl,0,
NA,dragonfly,hammerheadshark,0,
NA,dragonfly,millipede,0,
NA,dragonfly,graywolf,0,
NA,dragonfly,hen,0,
NA,dragonfly,hare,0,
NA,dragonfly,pufferfish,0,
NA,dragonfly,serval,0,
NA,dragonfly,toucan,0,
NA,dragonfly,otter,0,
NA,dragonfly,otwe,0,
NA,dragonfly,lynx,0,
NA,dragonfly,howlermonkey,0,
NA,dragonfly,hornet,0,
NA,dragonfly,pib,0,
NA,dragonfly,pig,0,
NA,dragonfly,gecko,0,
NA,dragonfly,mole,0,
NA,dragonfly,quail,0,
NA,dragonfly,parakeet,0,
NA,dragonfly,finch,0,
NA,dragonfly,mockingjay,0,
NA,dragonfly,puppy,0,
NA,dragonfly,wombat,0,
NA,dragonfly,phoenix,0,
NA,dragonfly,toad,0,
NA,dragonfly,fisher,0,
NA,dragonfly,gorilla,0,
NA,chameleon,fawn,0,
NA,chameleon,peacock,0,
NA,chameleon,pheasant,0,
NA,chameleon,spidermonkey,0,
NA,chameleon,crocodile,0,
NA,chameleon,prairiedog,0,
NA,chameleon,tasmaniandevil,0,
NA,chameleon,peccary,0,
NA,chameleon,komododragon,0,
NA,chameleon,swan,0,
NA,chameleon,dragonfly,0,
NA,chameleon,tyrannosaurusrex,0,
NA,chameleon,scottishshetland,0,
NA,chameleon,llama,0,
NA,chameleon,kitten,0,
NA,chameleon,kingcobra,0,
NA,chameleon,stinkbug,0,
NA,chameleon,parrot,0,
NA,chameleon,dinosaur,0,
NA,chameleon,urangutan,0,
NA,chameleon,quahog,0,
NA,chameleon,cockatoo,0,
NA,chameleon,germansheperd,0,
NA,chameleon,crow,0,
NA,chameleon,grasshopper,0,
NA,chameleon,labradorretriever,0,
NA,chameleon,panda,0,
NA,chameleon,wildebeest,0,
NA,chameleon,tarantula,0,
NA,chameleon,velociraptor,0,
NA,chameleon,kangaroo,0,
NA,chameleon,stallion,0,
NA,chameleon,mule,0,
NA,chameleon,ibis,0,
NA,chameleon,goldfish,0,
NA,chameleon,tortoise,0,
NA,chameleon,mantis,0,
NA,chameleon,hamster,0,
NA,chameleon,orangutan,0,
NA,chameleon,raccoon,0,
NA,chameleon,mussel,0,
NA,chameleon,vole,0,
NA,chameleon,gull,0,
NA,chameleon,weevil,0,
NA,chameleon,dormouse,0,
NA,chameleon,ocelot,0,
NA,chameleon,duck,0,
NA,chameleon,poodle,0,
NA,chameleon,frog,1,
NA,chameleon,goldenretriever,0,
NA,chameleon,chinchilla,0,
NA,chameleon,crab,0,
NA,chameleon,ladybug,0,
NA,chameleon,chimpanzee,0,
NA,chameleon,rabbit,0,
NA,chameleon,coyote,0,
NA,chameleon,fly,0,
NA,chameleon,dodo,0,
NA,chameleon,worm,0,
NA,chameleon,seahorse,0,
NA,chameleon,grubworm,0,
NA,chameleon,seagull,0,
NA,chameleon,daddylonglegs,0,
NA,chameleon,shark,0,
NA,chameleon,pony,0,
NA,chameleon,dolphin,0,
NA,chameleon,spermwhale,0,
NA,chameleon,jackrabbit,0,
NA,chameleon,woodpecker,0,
NA,chameleon,egret,0,
NA,chameleon,magpie,0,
NA,chameleon,rhinoceros,0,
NA,chameleon,elephant,0,
NA,chameleon,cheetah,0,
NA,chameleon,goat,0,
NA,chameleon,possum,0,
NA,chameleon,echidna,0,
NA,chameleon,maltese,0,
NA,chameleon,hawk,0,
NA,chameleon,dove,0,
NA,chameleon,jellyfish,0,
NA,chameleon,xerus,0,
NA,chameleon,platypus,0,
NA,chameleon,nakedmolerat,0,
NA,chameleon,dragon,0,
NA,chameleon,narwhal,0,
NA,chameleon,hedgehog,0,
NA,chameleon,earthworm,0,
NA,chameleon,minnow,0,
NA,chameleon,iguana,0,
NA,chameleon,muskrat,0,
NA,chameleon,chihuahua,0,
NA,chameleon,monitor,0,
NA,chameleon,redfox,0,
NA,chameleon,heron,0,
NA,chameleon,kinkajou,0,
NA,chameleon,python,0,
NA,chameleon,swordfish,0,
NA,chameleon,salamander,1,
NA,chameleon,giraffe,0,
NA,chameleon,snake,1,
NA,chameleon,dingleberry,0,
NA,chameleon,mountainlion,0,
NA,chameleon,dingo,0,
NA,chameleon,turtle,1,
NA,chameleon,fish,1,
NA,chameleon,spider,0,
NA,chameleon,goose,0,
NA,chameleon,persian,0,
NA,chameleon,whaleshark,0,
NA,chameleon,zebra,0,
NA,chameleon,hippopotamus,0,
NA,chameleon,mantaray,0,
NA,chameleon,pigeon,0,
NA,chameleon,wolverine,0,
NA,chameleon,sealion,0,
NA,chameleon,liger,0,
NA,chameleon,eagle,0,
NA,chameleon,cockroach,0,
NA,chameleon,waterbear,0,
NA,chameleon,gerbil,0,
NA,chameleon,shrew,0,
NA,chameleon,sugarglider,0,
NA,chameleon,oppy,0,
NA,chameleon,lemur,0,
NA,chameleon,ostrich,0,
NA,chameleon,redpanda,0,
NA,chameleon,pelican,0,
NA,chameleon,gazelle,0,
NA,chameleon,wasp,0,
NA,chameleon,pteordactyl,0,
NA,chameleon,whale,0,
NA,chameleon,sheep,0,
NA,chameleon,horse,0,
NA,chameleon,humpbackwhale,0,
NA,chameleon,monkey,0,
NA,chameleon,terrier,0,
NA,chameleon,stork,0,
NA,chameleon,opossum,0,
NA,chameleon,starfish,0,
NA,chameleon,goby,0,
NA,chameleon,steer,0,
NA,chameleon,donkey,0,
NA,chameleon,mink,0,
NA,chameleon,macaw,0,
NA,chameleon,chipmunk,0,
NA,chameleon,ram,0,
NA,chameleon,rat,0,
NA,chameleon,oriole,0,
NA,chameleon,ray,0,
NA,chameleon,koala,0,
NA,chameleon,guineapig,0,
NA,chameleon,ibex,0,
NA,chameleon,tapir,0,
NA,chameleon,salmon,0,
NA,chameleon,oyster,0,
NA,chameleon,sunbear,0,
NA,chameleon,duckling,0,
NA,chameleon,dog,0,
NA,chameleon,hyena,0,
NA,chameleon,skunk,0,
NA,chameleon,cobra,0,
NA,chameleon,sparrow,0,
NA,chameleon,nutria,0,
NA,chameleon,chicken,0,
NA,chameleon,gnat,0,
NA,chameleon,condor,0,
NA,chameleon,scorpion,0,
NA,chameleon,sabertoothedtiger,0,
NA,chameleon,piranha,0,
NA,chameleon,cougar,0,
NA,chameleon,penguin,0,
NA,chameleon,porcupine,0,
NA,chameleon,grizzlybear,0,
NA,chameleon,ferret,1,
NA,chameleon,koi,0,
NA,chameleon,jaguar,0,
NA,chameleon,tabby,0,
NA,chameleon,emu,0,
NA,chameleon,nightingale,0,
NA,chameleon,orca,0,
NA,chameleon,honeybadger,0,
NA,chameleon,lion,0,
NA,chameleon,seal,0,
NA,chameleon,puma,0,
NA,chameleon,woodchuck,0,
NA,chameleon,viper,0,
NA,chameleon,zebu,0,
NA,chameleon,newt,1,
NA,chameleon,cow,0,
NA,chameleon,manx,0,
NA,chameleon,cod,0,
NA,chameleon,wallaby,0,
NA,chameleon,swallow,0,
NA,chameleon,groundhog,0,
NA,chameleon,treefrog,0,
NA,chameleon,sloth,0,
NA,chameleon,sandshark,0,
NA,chameleon,gopher,0,
NA,chameleon,isopod,0,
NA,chameleon,weasel,0,
NA,chameleon,turkey,0,
NA,chameleon,reindeer,0,
NA,chameleon,yak,0,
NA,chameleon,marmot,0,
NA,chameleon,polarbear,0,
NA,chameleon,squirrel,0,
NA,chameleon,chowchow,0,
NA,chameleon,tiger,0,
NA,chameleon,wildcat,0,
NA,chameleon,gnu,0,
NA,chameleon,lizard,1,
NA,chameleon,robin,0,
NA,chameleon,moth,0,
NA,chameleon,squid,0,
NA,chameleon,rooster,0,
NA,chameleon,mockingbird,0,
NA,chameleon,warthog,0,
NA,chameleon,mouse,0,
NA,chameleon,killerwhale,0,
NA,chameleon,ewe,0,
NA,chameleon,moose,0,
NA,chameleon,snail,0,
NA,chameleon,leopard,0,
NA,chameleon,clownfish,0,
NA,chameleon,unicorn,0,
NA,chameleon,tuna,0,
NA,chameleon,hummingbird,0,
NA,chameleon,pitbull,0,
NA,chameleon,macaque,0,
NA,chameleon,wren,0,
