filename,cutoff,hit,fa,cost
zibb_p6_a2_b1,0.55,224,127,296
zibb_p6_a2_b1,0.6,201,77,269
zibb_p6_a2_b1,0.65,190,54,257
zibb_p6_a2_b1,0.7,184,52,261
zibb_p6_a2_b1,0.75,166,28,255
zibb_p6_a2_b1,0.8,139,10,264
zibb_p6_a2_b1,0.85,111,2,284
zibb_p6_a2_b1,0.9,24,0,369
zibb_p6_a2_b1,0.95,0,0,393
zibb_p6_a2_b1,1.0,0,0,393
zibb_p6_a2_b2,0.0,385,10485,10493
zibb_p6_a2_b2,0.05,385,10485,10493
zibb_p6_a2_b2,0.1,385,10485,10493
zibb_p6_a2_b2,0.15,385,10485,10493
zibb_p6_a2_b2,0.2,385,10485,10493
zibb_p6_a2_b2,0.25,385,10485,10493
zibb_p6_a2_b2,0.3,383,10480,10490
zibb_p6_a2_b2,0.35,380,10350,10363
zibb_p6_a2_b2,0.4,369,9603,9627
zibb_p6_a2_b2,0.45,360,8648,8681
zibb_p6_a2_b2,0.5,342,7197,7248
zibb_p6_a2_b2,0.55,342,7197,7248
zibb_p6_a2_b2,0.6,342,7197,7248
zibb_p6_a2_b2,0.65,335,5010,5068
zibb_p6_a2_b2,0.7,335,5010,5068
zibb_p6_a2_b2,0.75,335,5010,5068
zibb_p6_a2_b2,0.8,325,4965,5033
zibb_p6_a2_b2,0.85,290,2526,2629
zibb_p6_a2_b2,0.9,107,37,323
zibb_p6_a2_b2,0.95,0,0,393
zibb_p6_a2_b2,1.0,0,0,393
zibb_p6_a2_b3,0.0,385,10485,10493
zibb_p6_a2_b3,0.05,385,10485,10493
zibb_p6_a2_b3,0.1,385,10485,10493
zibb_p6_a2_b3,0.15,385,10485,10493
zibb_p6_a2_b3,0.2,385,10485,10493
zibb_p6_a2_b3,0.25,385,10485,10493
zibb_p6_a2_b3,0.3,385,10485,10493
zibb_p6_a2_b3,0.35,385,10485,10493
zibb_p6_a2_b3,0.4,383,10480,10490
zibb_p6_a2_b3,0.45,381,10351,10363
zibb_p6_a2_b3,0.5,373,10109,10129
zibb_p6_a2_b3,0.55,373,10109,10129
zibb_p6_a2_b3,0.6,373,10109,10129
zibb_p6_a2_b3,0.65,373,10109,10129
zibb_p6_a2_b3,0.7,373,10109,10129
zibb_p6_a2_b3,0.75,366,7918,7945
zibb_p6_a2_b3,0.8,366,7918,7945
zibb_p6_a2_b3,0.85,356,7877,7914
zibb_p6_a2_b3,0.9,199,1568,1762
zibb_p6_a2_b3,0.95,0,0,393
zibb_p6_a2_b3,1.0,0,0,393
zibb_p6_a3_b075,0.0,385,10485,10493
zibb_p6_a3_b075,0.05,385,10485,10493
zibb_p6_a3_b075,0.1,385,10485,10493
zibb_p6_a3_b075,0.15,376,10344,10361
zibb_p6_a3_b075,0.2,347,8606,8652
zibb_p6_a3_b075,0.25,318,4826,4901
zibb_p6_a3_b075,0.3,306,2428,2515
zibb_p6_a3_b075,0.35,283,206,316
zibb_p6_a3_b075,0.4,246,160,307
zibb_p6_a3_b075,0.45,224,122,291
zibb_p6_a3_b075,0.5,192,74,275
zibb_p6_a3_b075,0.55,156,29,266
zibb_p6_a3_b075,0.6,125,5,273
zibb_p6_a3_b075,0.65,108,2,287
zibb_p6_a3_b075,0.7,88,0,305
zibb_p6_a3_b075,0.75,66,0,327
zibb_p6_a3_b075,0.8,38,0,355
zibb_p6_a3_b075,0.85,13,0,380
zibb_p6_a3_b075,0.9,0,0,393
zibb_p6_a3_b075,0.95,0,0,393
zibb_p6_a3_b075,1.0,0,0,393
zibb_p6_a3_b1,0.0,385,10485,10493
zibb_p6_a3_b1,0.05,385,10485,10493
zibb_p6_a3_b1,0.1,385,10485,10493
zibb_p6_a3_b1,0.15,385,10485,10493
zibb_p6_a3_b1,0.2,367,10095,10121
zibb_p6_a3_b1,0.25,348,8609,8654
zibb_p6_a3_b1,0.3,317,4831,4907
zibb_p6_a3_b1,0.35,299,2428,2522
zibb_p6_a3_b1,0.4,264,190,319
zibb_p6_a3_b1,0.45,241,162,314
zibb_p6_a3_b1,0.5,196,75,272
zibb_p6_a3_b1,0.55,192,74,275
zibb_p6_a3_b1,0.6,140,28,281
zibb_p6_a3_b1,0.65,122,6,277
zibb_p6_a3_b1,0.7,104,3,292
zibb_p6_a3_b1,0.75,80,0,313
zibb_p6_a3_b1,0.8,56,0,337
zibb_p6_a3_b1,0.85,29,0,364
zibb_p6_a3_b1,0.9,0,0,393
zibb_p6_a3_b1,0.95,0,0,393
zibb_p6_a3_b1,1.0,0,0,393
zibb_p6_a3_b2,0.0,385,10485,10493
zibb_p6_a3_b2,0.05,385,10485,10493
zibb_p6_a3_b2,0.1,385,10485,10493
zibb_p6_a3_b2,0.15,385,10485,10493
zibb_p6_a3_b2,0.2,385,10485,10493
zibb_p6_a3_b2,0.25,385,10485,10493
zibb_p6_a3_b2,0.3,382,10457,10468
zibb_p6_a3_b2,0.35,367,10105,10131
zibb_p6_a3_b2,0.4,351,8632,8674
zibb_p6_a3_b2,0.45,335,7158,7216
zibb_p6_a3_b2,0.5,291,2470,2572
zibb_p6_a3_b2,0.55,276,2438,2555
zibb_p6_a3_b2,0.6,249,157,301
zibb_p6_a3_b2,0.65,245,153,301
zibb_p6_a3_b2,0.7,242,133,284
zibb_p6_a3_b2,0.75,229,110,274
zibb_p6_a3_b2,0.8,197,48,244
zibb_p6_a3_b2,0.85,109,7,291
zibb_p6_a3_b2,0.9,6,0,387
zibb_p6_a3_b2,0.95,0,0,393
zibb_p6_a3_b2,1.0,0,0,393
zibb_p6_a3_b3,0.0,385,10485,10493
zibb_p6_a3_b3,0.05,385,10485,10493
zibb_p6_a3_b3,0.1,385,10485,10493
zibb_p6_a3_b3,0.15,385,10485,10493
zibb_p6_a3_b3,0.2,385,10485,10493
zibb_p6_a3_b3,0.25,385,10485,10493
zibb_p6_a3_b3,0.3,385,10485,10493
zibb_p6_a3_b3,0.35,385,10485,10493
zibb_p6_a3_b3,0.4,382,10457,10468
zibb_p6_a3_b3,0.45,374,10109,10128
zibb_p6_a3_b3,0.5,368,9604,9629
zibb_p6_a3_b3,0.55,368,9604,9629
zibb_p6_a3_b3,0.6,368,9604,9629
zibb_p6_a3_b3,0.65,368,9604,9629
zibb_p6_a3_b3,0.7,361,7413,7445
zibb_p6_a3_b3,0.75,361,7413,7445
zibb_p6_a3_b3,0.8,351,7372,7414
zibb_p6_a3_b3,0.85,264,2582,2711
zibb_p6_a3_b3,0.9,37,10,366
zibb_p6_a3_b3,0.95,0,0,393
zibb_p6_a3_b3,1.0,0,0,393
zibb_p7_a05_b075,0.0,385,10485,10493
zibb_p7_a05_b075,0.05,385,10485,10493
zibb_p7_a05_b075,0.1,385,10485,10493
zibb_p7_a05_b075,0.15,385,10485,10493
zibb_p7_a05_b075,0.2,383,10480,10490
zibb_p7_a05_b075,0.25,373,10107,10127
zibb_p7_a05_b075,0.3,369,9601,9625
zibb_p7_a05_b075,0.35,362,8645,8676
zibb_p7_a05_b075,0.4,352,7181,7222
zibb_p7_a05_b075,0.45,331,4904,4966
zibb_p7_a05_b075,0.5,324,4888,4957
zibb_p7_a05_b075,0.55,323,4888,4958
zibb_p7_a05_b075,0.6,323,4888,4958
zibb_p7_a05_b075,0.65,316,2683,2760
zibb_p7_a05_b075,0.7,316,2683,2760
zibb_p7_a05_b075,0.75,316,2683,2760
zibb_p7_a05_b075,0.8,316,2683,2760
zibb_p7_a05_b075,0.85,316,2683,2760
zibb_p7_a05_b075,0.9,316,2683,2760
zibb_p7_a05_b075,0.95,271,217,339
zibb_p7_a05_b075,1.0,0,0,393
zibb_p7_a05_b1,0.0,385,10485,10493
zibb_p7_a05_b1,0.05,385,10485,10493
zibb_p7_a05_b1,0.1,385,10485,10493
zibb_p7_a05_b1,0.15,385,10485,10493
zibb_p7_a05_b1,0.2,385,10485,10493
zibb_p7_a05_b1,0.25,383,10480,10490
zibb_p7_a05_b1,0.3,380,10350,10363
zibb_p7_a05_b1,0.35,369,9603,9627
zibb_p7_a05_b1,0.4,362,8648,8679
zibb_p7_a05_b1,0.45,351,7184,7226
zibb_p7_a05_b1,0.5,343,7175,7225
zibb_p7_a05_b1,0.55,343,7175,7225
zibb_p7_a05_b1,0.6,343,7175,7225
zibb_p7_a05_b1,0.65,343,7175,7225
zibb_p7_a05_b1,0.7,336,4990,5047
zibb_p7_a05_b1,0.75,336,4990,5047
zibb_p7_a05_b1,0.8,336,4990,5047
zibb_p7_a05_b1,0.85,336,4990,5047
zibb_p7_a05_b1,0.9,336,4990,5047
zibb_p7_a05_b1,0.95,326,4943,5010
zibb_p7_a05_b1,1.0,0,0,393
zibb_p7_a05_b2,0.0,385,10485,10493
zibb_p7_a05_b2,0.05,385,10485,10493
zibb_p7_a05_b2,0.1,385,10485,10493
zibb_p7_a05_b2,0.15,385,10485,10493
zibb_p7_a05_b2,0.2,385,10485,10493
zibb_p7_a05_b2,0.25,385,10485,10493
zibb_p7_a05_b2,0.3,385,10485,10493
zibb_p7_a05_b2,0.35,385,10485,10493
zibb_p7_a05_b2,0.4,383,10480,10490
zibb_p7_a05_b2,0.45,381,10351,10363
zibb_p7_a05_b2,0.5,381,10331,10343
zibb_p7_a05_b2,0.55,381,10331,10343
zibb_p7_a05_b2,0.6,381,10331,10343
zibb_p7_a05_b2,0.65,381,10331,10343
zibb_p7_a05_b2,0.7,381,10331,10343
zibb_p7_a05_b2,0.75,381,10331,10343
zibb_p7_a05_b2,0.8,381,10331,10343
zibb_p7_a05_b2,0.85,374,8140,8159
zibb_p7_a05_b2,0.9,374,8140,8159
zibb_p7_a05_b2,0.95,374,8140,8159
zibb_p7_a05_b2,1.0,0,0,393
zibb_p7_a05_b3,0.0,385,10485,10493
zibb_p7_a05_b3,0.05,385,10485,10493
zibb_p7_a05_b3,0.1,385,10485,10493
zibb_p7_a05_b3,0.15,385,10485,10493
zibb_p7_a05_b3,0.2,385,10485,10493
zibb_p7_a05_b3,0.25,385,10485,10493
zibb_p7_a05_b3,0.3,385,10485,10493
zibb_p7_a05_b3,0.35,385,10485,10493
zibb_p7_a05_b3,0.4,385,10485,10493
zibb_p7_a05_b3,0.45,385,10485,10493
zibb_p7_a05_b3,0.5,385,10485,10493
zibb_p7_a05_b3,0.55,385,10485,10493
zibb_p7_a05_b3,0.6,385,10485,10493
zibb_p7_a05_b3,0.65,385,10485,10493
zibb_p7_a05_b3,0.7,385,10485,10493
zibb_p7_a05_b3,0.75,385,10485,10493
zibb_p7_a05_b3,0.8,385,10485,10493
zibb_p7_a05_b3,0.85,385,10485,10493
zibb_p7_a05_b3,0.9,378,8293,8308
zibb_p7_a05_b3,0.95,378,8293,8308
zibb_p7_a05_b3,1.0,0,0,393
zibb_p7_a075_b075,0.0,385,10485,10493
zibb_p7_a075_b075,0.05,385,10485,10493
zibb_p7_a075_b075,0.1,385,10485,10493
zibb_p7_a075_b075,0.15,385,10485,10493
zibb_p7_a075_b075,0.2,383,10480,10490
zibb_p7_a075_b075,0.25,373,10107,10127
zibb_p7_a075_b075,0.3,369,9602,9626
zibb_p7_a075_b075,0.35,353,7182,7222
zibb_p7_a075_b075,0.4,336,4892,4949
zibb_p7_a075_b075,0.45,327,4884,4950
zibb_p7_a075_b075,0.5,320,4869,4942
zibb_p7_a075_b075,0.55,319,4864,4938
zibb_p7_a075_b075,0.6,312,2660,2741
zibb_p7_a075_b075,0.65,312,2660,2741
zibb_p7_a075_b075,0.7,312,2660,2741
zibb_p7_a075_b075,0.75,312,2660,2741
zibb_p7_a075_b075,0.8,312,2660,2741
zibb_p7_a075_b075,0.85,312,2660,2741
zibb_p7_a075_b075,0.9,302,2632,2723
zibb_p7_a075_b075,0.95,230,132,295
zibb_p7_a075_b075,1.0,0,0,393
zibb_p7_a075_b1,0.0,385,10485,10493
zibb_p7_a075_b1,0.05,385,10485,10493
zibb_p7_a075_b1,0.1,385,10485,10493
zibb_p7_a075_b1,0.15,385,10485,10493
zibb_p7_a075_b1,0.2,385,10485,10493
zibb_p7_a075_b1,0.25,383,10480,10490
zibb_p7_a075_b1,0.3,380,10350,10363
zibb_p7_a075_b1,0.35,369,9603,9627
zibb_p7_a075_b1,0.4,362,8648,8679
zibb_p7_a075_b1,0.45,351,7184,7226
zibb_p7_a075_b1,0.5,342,7175,7226
zibb_p7_a075_b1,0.55,342,7175,7226
zibb_p7_a075_b1,0.6,342,7175,7226
zibb_p7_a075_b1,0.65,342,7175,7226
zibb_p7_a075_b1,0.7,335,4990,5048
zibb_p7_a075_b1,0.75,335,4990,5048
zibb_p7_a075_b1,0.8,335,4990,5048
zibb_p7_a075_b1,0.85,335,4990,5048
zibb_p7_a075_b1,0.9,325,4943,5011
zibb_p7_a075_b1,0.95,238,153,308
zibb_p7_a075_b1,1.0,0,0,393
zibb_p7_a075_b2,0.0,385,10485,10493
zibb_p7_a075_b2,0.05,385,10485,10493
zibb_p7_a075_b2,0.1,385,10485,10493
zibb_p7_a075_b2,0.15,385,10485,10493
zibb_p7_a075_b2,0.2,385,10485,10493
zibb_p7_a075_b2,0.25,385,10485,10493
zibb_p7_a075_b2,0.3,385,10485,10493
zibb_p7_a075_b2,0.35,385,10485,10493
zibb_p7_a075_b2,0.4,383,10480,10490
zibb_p7_a075_b2,0.45,381,10351,10363
zibb_p7_a075_b2,0.5,374,10109,10128
zibb_p7_a075_b2,0.55,374,10109,10128
zibb_p7_a075_b2,0.6,374,10109,10128
zibb_p7_a075_b2,0.65,374,10109,10128
zibb_p7_a075_b2,0.7,374,10109,10128
zibb_p7_a075_b2,0.75,374,10109,10128
zibb_p7_a075_b2,0.8,367,7918,7944
zibb_p7_a075_b2,0.85,367,7918,7944
zibb_p7_a075_b2,0.9,367,7918,7944
zibb_p7_a075_b2,0.95,322,5438,5509
zibb_p7_a075_b2,1.0,0,0,393
zibb_p7_a075_b3,0.0,385,10485,10493
zibb_p7_a075_b3,0.05,385,10485,10493
zibb_p7_a075_b3,0.1,385,10485,10493
zibb_p7_a075_b3,0.15,385,10485,10493
zibb_p7_a075_b3,0.2,385,10485,10493
zibb_p7_a075_b3,0.25,385,10485,10493
zibb_p7_a075_b3,0.3,385,10485,10493
zibb_p7_a075_b3,0.35,385,10485,10493
zibb_p7_a075_b3,0.4,385,10485,10493
zibb_p7_a075_b3,0.45,385,10485,10493
zibb_p7_a075_b3,0.5,385,10485,10493
zibb_p7_a075_b3,0.55,385,10485,10493
zibb_p7_a075_b3,0.6,385,10485,10493
zibb_p7_a075_b3,0.65,385,10485,10493
zibb_p7_a075_b3,0.7,385,10485,10493
zibb_p7_a075_b3,0.75,385,10485,10493
zibb_p7_a075_b3,0.8,385,10485,10493
zibb_p7_a075_b3,0.85,385,10485,10493
zibb_p7_a075_b3,0.9,378,8293,8308
zibb_p7_a075_b3,0.95,368,8253,8278
zibb_p7_a075_b3,1.0,0,0,393
zibb_p7_a1_b0,0.0,313,261,341
zibb_p7_a1_b0,0.05,313,261,341
zibb_p7_a1_b0,0.1,313,261,341
zibb_p7_a1_b0,0.15,313,261,341
zibb_p7_a1_b0,0.2,313,261,341
zibb_p7_a1_b0,0.25,313,261,341
zibb_p7_a1_b0,0.3,303,255,345
zibb_p7_a1_b0,0.35,293,241,341
zibb_p7_a1_b0,0.4,254,176,315
zibb_p7_a1_b0,0.45,253,176,316
zibb_p7_a1_b0,0.5,224,131,300
zibb_p7_a1_b0,0.55,196,75,272
zibb_p7_a1_b0,0.6,185,74,282
zibb_p7_a1_b0,0.65,140,25,278
zibb_p7_a1_b0,0.7,113,23,303
zibb_p7_a1_b0,0.75,97,23,319
zibb_p7_a1_b0,0.8,52,1,342
zibb_p7_a1_b0,0.85,23,1,371
zibb_p7_a1_b0,0.9,7,0,386
zibb_p7_a1_b0,0.95,0,0,393
zibb_p7_a1_b0,1.0,0,0,393
zibb_p7_a1_b03,0.0,385,10485,10493
zibb_p7_a1_b03,0.05,385,10485,10493
zibb_p7_a1_b03,0.1,376,10343,10360
zibb_p7_a1_b03,0.15,342,8586,8637
zibb_p7_a1_b03,0.2,311,4785,4867
zibb_p7_a1_b03,0.25,303,2387,2477
zibb_p7_a1_b03,0.3,303,2387,2477
zibb_p7_a1_b03,0.35,296,179,276
zibb_p7_a1_b03,0.4,285,170,278
zibb_p7_a1_b03,0.45,277,156,272
zibb_p7_a1_b03,0.5,260,145,278
zibb_p7_a1_b03,0.55,253,127,267
zibb_p7_a1_b03,0.6,248,109,254
zibb_p7_a1_b03,0.65,248,109,254
zibb_p7_a1_b03,0.7,245,106,254
zibb_p7_a1_b03,0.75,245,106,254
zibb_p7_a1_b03,0.8,245,106,254
zibb_p7_a1_b03,0.85,235,82,240
zibb_p7_a1_b03,0.9,209,44,228
zibb_p7_a1_b03,0.95,80,1,314
zibb_p7_a1_b03,1.0,0,0,393
zibb_p7_a1_b075,0.0,385,10485,10493
zibb_p7_a1_b075,0.05,385,10485,10493
zibb_p7_a1_b075,0.1,385,10485,10493
zibb_p7_a1_b075,0.15,385,10485,10493
zibb_p7_a1_b075,0.2,382,10457,10468
zibb_p7_a1_b075,0.25,372,10105,10126
zibb_p7_a1_b075,0.3,361,8643,8675
zibb_p7_a1_b075,0.35,352,7180,7221
zibb_p7_a1_b075,0.4,335,4891,4949
zibb_p7_a1_b075,0.45,327,4884,4950
zibb_p7_a1_b075,0.5,316,4483,4560
zibb_p7_a1_b075,0.55,314,4483,4562
zibb_p7_a1_b075,0.6,307,2279,2365
zibb_p7_a1_b075,0.65,307,2279,2365
zibb_p7_a1_b075,0.7,307,2279,2365
zibb_p7_a1_b075,0.75,307,2279,2365
zibb_p7_a1_b075,0.8,307,2279,2365
zibb_p7_a1_b075,0.85,307,2279,2365
zibb_p7_a1_b075,0.9,297,2251,2347
zibb_p7_a1_b075,0.95,164,66,295
zibb_p7_a1_b075,1.0,0,0,393
zibb_p7_a1_b1,0.0,385,10485,10493
zibb_p7_a1_b1,0.05,385,10485,10493
zibb_p7_a1_b1,0.1,385,10485,10493
zibb_p7_a1_b1,0.15,385,10485,10493
zibb_p7_a1_b1,0.2,385,10485,10493
zibb_p7_a1_b1,0.25,382,10457,10468
zibb_p7_a1_b1,0.3,373,10108,10128
zibb_p7_a1_b1,0.35,369,9603,9627
zibb_p7_a1_b1,0.4,352,7183,7224
zibb_p7_a1_b1,0.45,351,7183,7225
zibb_p7_a1_b1,0.5,338,7074,7129
zibb_p7_a1_b1,0.55,338,7074,7129
zibb_p7_a1_b1,0.6,338,7074,7129
zibb_p7_a1_b1,0.65,331,4889,4951
zibb_p7_a1_b1,0.7,331,4889,4951
zibb_p7_a1_b1,0.75,331,4889,4951
zibb_p7_a1_b1,0.8,331,4889,4951
zibb_p7_a1_b1,0.85,331,4889,4951
zibb_p7_a1_b1,0.9,321,4842,4914
zibb_p7_a1_b1,0.95,173,93,313
zibb_p7_a1_b1,1.0,0,0,393
zibb_p7_a1_b2,0.0,385,10485,10493
zibb_p7_a1_b2,0.05,385,10485,10493
zibb_p7_a1_b2,0.1,385,10485,10493
zibb_p7_a1_b2,0.15,385,10485,10493
zibb_p7_a1_b2,0.2,385,10485,10493
zibb_p7_a1_b2,0.25,385,10485,10493
zibb_p7_a1_b2,0.3,385,10485,10493
zibb_p7_a1_b2,0.35,385,10485,10493
zibb_p7_a1_b2,0.4,382,10457,10468
zibb_p7_a1_b2,0.45,381,10351,10363
zibb_p7_a1_b2,0.5,374,10109,10128
zibb_p7_a1_b2,0.55,374,10109,10128
zibb_p7_a1_b2,0.6,374,10109,10128
zibb_p7_a1_b2,0.65,374,10109,10128
zibb_p7_a1_b2,0.7,374,10109,10128
zibb_p7_a1_b2,0.75,374,10109,10128
zibb_p7_a1_b2,0.8,367,7918,7944
zibb_p7_a1_b2,0.85,367,7918,7944
zibb_p7_a1_b2,0.9,367,7918,7944
zibb_p7_a1_b2,0.95,270,3087,3210
zibb_p7_a1_b2,1.0,0,0,393
zibb_p7_a1_b3,0.0,385,10485,10493
zibb_p7_a1_b3,0.05,385,10485,10493
zibb_p7_a1_b3,0.1,385,10485,10493
zibb_p7_a1_b3,0.15,385,10485,10493
zibb_p7_a1_b3,0.2,385,10485,10493
zibb_p7_a1_b3,0.25,385,10485,10493
zibb_p7_a1_b3,0.3,385,10485,10493
zibb_p7_a1_b3,0.35,385,10485,10493
zibb_p7_a1_b3,0.4,385,10485,10493
zibb_p7_a1_b3,0.45,385,10485,10493
zibb_p7_a1_b3,0.5,384,10480,10489
zibb_p7_a1_b3,0.55,384,10480,10489
zibb_p7_a1_b3,0.6,384,10480,10489
zibb_p7_a1_b3,0.65,384,10480,10489
zibb_p7_a1_b3,0.7,384,10480,10489
zibb_p7_a1_b3,0.75,384,10480,10489
zibb_p7_a1_b3,0.8,384,10480,10489
zibb_p7_a1_b3,0.85,377,8288,8304
zibb_p7_a1_b3,0.9,377,8288,8304
zibb_p7_a1_b3,0.95,332,5809,5870
zibb_p7_a1_b3,1.0,0,0,393
zibb_p7_a2_b075,0.0,385,10485,10493
zibb_p7_a2_b075,0.05,385,10485,10493
zibb_p7_a2_b075,0.1,385,10485,10493
zibb_p7_a2_b075,0.15,385,10485,10493
zibb_p7_a2_b075,0.2,380,10345,10358
zibb_p7_a2_b075,0.25,358,9582,9617
zibb_p7_a2_b075,0.3,338,7133,7188
zibb_p7_a2_b075,0.35,322,4837,4908
zibb_p7_a2_b075,0.4,304,2437,2526
zibb_p7_a2_b075,0.45,298,2428,2523
zibb_p7_a2_b075,0.5,269,174,298
zibb_p7_a2_b075,0.55,258,142,277
zibb_p7_a2_b075,0.6,254,115,254
zibb_p7_a2_b075,0.65,253,115,255
zibb_p7_a2_b075,0.7,251,105,247
zibb_p7_a2_b075,0.75,241,84,236
zibb_p7_a2_b075,0.8,241,83,235
zibb_p7_a2_b075,0.85,215,51,229
zibb_p7_a2_b075,0.9,126,8,275
zibb_p7_a2_b075,0.95,0,0,393
zibb_p7_a2_b075,1.0,0,0,393
zibb_p7_a2_b1,0.0,385,10485,10493
zibb_p7_a2_b1,0.05,385,10485,10493
zibb_p7_a2_b1,0.1,385,10485,10493
zibb_p7_a2_b1,0.15,385,10485,10493
zibb_p7_a2_b1,0.2,385,10485,10493
zibb_p7_a2_b1,0.25,378,10348,10363
zibb_p7_a2_b1,0.3,361,9595,9627
zibb_p7_a2_b1,0.35,352,8631,8672
zibb_p7_a2_b1,0.4,327,4873,4939
zibb_p7_a2_b1,0.45,320,4866,4939
zibb_p7_a2_b1,0.5,300,2451,2544
zibb_p7_a2_b1,0.55,280,216,329
zibb_p7_a2_b1,0.6,277,199,315
zibb_p7_a2_b1,0.65,277,194,310
zibb_p7_a2_b1,0.7,277,193,309
zibb_p7_a2_b1,0.75,277,193,309
zibb_p7_a2_b1,0.8,267,172,298
zibb_p7_a2_b1,0.85,239,110,264
zibb_p7_a2_b1,0.9,141,20,272
zibb_p7_a2_b1,0.95,0,0,393
zibb_p7_a2_b1,1.0,0,0,393
zibb_p7_a2_b2,0.0,385,10485,10493
zibb_p7_a2_b2,0.05,385,10485,10493
zibb_p7_a2_b2,0.1,385,10485,10493
zibb_p7_a2_b2,0.15,385,10485,10493
zibb_p7_a2_b2,0.2,385,10485,10493
zibb_p7_a2_b2,0.25,385,10485,10493
zibb_p7_a2_b2,0.3,385,10485,10493
zibb_p7_a2_b2,0.35,385,10485,10493
zibb_p7_a2_b2,0.4,380,10351,10364
zibb_p7_a2_b2,0.45,373,10109,10129
zibb_p7_a2_b2,0.5,368,9604,9629
zibb_p7_a2_b2,0.55,368,9604,9629
zibb_p7_a2_b2,0.6,368,9604,9629
zibb_p7_a2_b2,0.65,368,9604,9629
zibb_p7_a2_b2,0.7,361,7413,7445
zibb_p7_a2_b2,0.75,361,7413,7445
zibb_p7_a2_b2,0.8,361,7413,7445
zibb_p7_a2_b2,0.85,351,7372,7414
zibb_p7_a2_b2,0.9,264,2582,2711
zibb_p7_a2_b2,0.95,2,0,391
zibb_p7_a2_b2,1.0,0,0,393
zibb_p7_a2_b3,0.0,385,10485,10493
zibb_p7_a2_b3,0.05,385,10485,10493
zibb_p7_a2_b3,0.1,385,10485,10493
zibb_p7_a2_b3,0.15,385,10485,10493
zibb_p7_a2_b3,0.2,385,10485,10493
zibb_p7_a2_b3,0.25,385,10485,10493
zibb_p7_a2_b3,0.3,385,10485,10493
zibb_p7_a2_b3,0.35,385,10485,10493
zibb_p7_a2_b3,0.4,385,10485,10493
zibb_p7_a2_b3,0.45,385,10485,10493
zibb_p7_a2_b3,0.5,382,10457,10468
zibb_p7_a2_b3,0.55,382,10457,10468
zibb_p7_a2_b3,0.6,382,10457,10468
zibb_p7_a2_b3,0.65,382,10457,10468
zibb_p7_a2_b3,0.7,382,10457,10468
zibb_p7_a2_b3,0.75,382,10457,10468
zibb_p7_a2_b3,0.8,375,8265,8283
zibb_p7_a2_b3,0.85,375,8265,8283
zibb_p7_a2_b3,0.9,330,5786,5849
zibb_p7_a2_b3,0.95,15,0,378
zibb_p7_a2_b3,1.0,0,0,393
zibb_p7_a3_b075,0.0,385,10485,10493
zibb_p7_a3_b075,0.05,385,10485,10493
zibb_p7_a3_b075,0.1,385,10485,10493
zibb_p7_a3_b075,0.15,385,10485,10493
zibb_p7_a3_b075,0.2,368,10093,10118
zibb_p7_a3_b075,0.25,346,8602,8649
zibb_p7_a3_b075,0.3,316,4823,4900
zibb_p7_a3_b075,0.35,302,2421,2512
zibb_p7_a3_b075,0.4,278,201,316
zibb_p7_a3_b075,0.45,268,185,310
zibb_p7_a3_b075,0.5,232,122,283
zibb_p7_a3_b075,0.55,209,77,261
zibb_p7_a3_b075,0.6,196,44,241
zibb_p7_a3_b075,0.65,178,38,253
zibb_p7_a3_b075,0.7,159,13,247
zibb_p7_a3_b075,0.75,154,12,251
zibb_p7_a3_b075,0.8,124,6,275
zibb_p7_a3_b075,0.85,74,1,320
zibb_p7_a3_b075,0.9,15,0,378
zibb_p7_a3_b075,0.95,0,0,393
zibb_p7_a3_b075,1.0,0,0,393
zibb_p7_a3_b1,0.0,385,10485,10493
zibb_p7_a3_b1,0.05,385,10485,10493
zibb_p7_a3_b1,0.1,385,10485,10493
zibb_p7_a3_b1,0.15,385,10485,10493
zibb_p7_a3_b1,0.2,385,10485,10493
zibb_p7_a3_b1,0.25,366,10097,10124
zibb_p7_a3_b1,0.3,346,8610,8657
zibb_p7_a3_b1,0.35,332,7136,7197
zibb_p7_a3_b1,0.4,298,2433,2528
zibb_p7_a3_b1,0.45,290,2423,2526
zibb_p7_a3_b1,0.5,253,167,307
zibb_p7_a3_b1,0.55,239,125,279
zibb_p7_a3_b1,0.6,220,82,255
zibb_p7_a3_b1,0.65,203,51,241
zibb_p7_a3_b1,0.7,185,28,236
zibb_p7_a3_b1,0.75,177,26,242
zibb_p7_a3_b1,0.8,151,13,255
zibb_p7_a3_b1,0.85,91,4,306
zibb_p7_a3_b1,0.9,19,0,374
zibb_p7_a3_b1,0.95,0,0,393
zibb_p7_a3_b1,1.0,0,0,393
zibb_p7_a3_b2,0.0,385,10485,10493
zibb_p7_a3_b2,0.05,385,10485,10493
zibb_p7_a3_b2,0.1,385,10485,10493
zibb_p7_a3_b2,0.15,385,10485,10493
zibb_p7_a3_b2,0.2,385,10485,10493
zibb_p7_a3_b2,0.25,385,10485,10493
zibb_p7_a3_b2,0.3,385,10485,10493
zibb_p7_a3_b2,0.35,383,10480,10490
zibb_p7_a3_b2,0.4,374,10109,10128
zibb_p7_a3_b2,0.45,370,9604,9627
zibb_p7_a3_b2,0.5,361,8648,8680
zibb_p7_a3_b2,0.55,361,8648,8680
zibb_p7_a3_b2,0.6,361,8648,8680
zibb_p7_a3_b2,0.65,354,6466,6505
zibb_p7_a3_b2,0.7,354,6466,6505
