numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,numedges,graph_seed,x_seed,truegraph,truegraphll,truegraphll_prior,truegraphll_irt,truegraphll_irt_prior,cost_rw,time_rw,bestgraph_rw,hit_rw,miss_rw,fa_rw,cr_rw,ll_rw,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite,cost_uinvite_irt,time_uinvite_irt,bestgraph_uinvite_irt,hit_uinvite_irt,miss_uinvite_irt,fa_uinvite_irt,cr_uinvite_irt,ll_uinvite_irt,cost_uinvite_prior,time_uinvite_prior,bestgraph_uinvite_prior,hit_uinvite_prior,miss_uinvite_prior,fa_uinvite_prior,cr_uinvite_prior,ll_uinvite_prior,cost_uinvite_irt_prior,time_uinvite_irt_prior,bestgraph_uinvite_irt_prior,hit_uinvite_irt_prior,miss_uinvite_irt_prior,fa_uinvite_irt_prior,cr_uinvite_irt_prior,ll_uinvite_irt_prior
6,0.3,steyvers,10,30,0.7,0,stationary,12,stationary,gamma,0.9,0.909090909,20,112,1,1,>>sparse6<<:]__@_@A_@AB_@ABC_@B`BC_@E_@F_E`BCE_@AD_BEFJK_DF`BCJL_BDGLcEKL_BIL_ABFJ_@FP`BFHLaGMQ_ACDFJbJP_DLO_EQaEHSTeJOQWaBCM,-494.6065228,-496.7707982,-475.9253658,-482.8182216,80,00:00.0,>>sparse6<<:]a@_@A_AB_@ABC`C`B`AE_@CFG_BEaBCEF`CDF_BEFHJKcFIK`CFJLbDGHaJKL_BDILO_ABEFJ_@ADEMNP`BCDEFGHLMaCEGKQ_CDEFHJRTbCHJOP_CDILOST_MQRUaEHPSYbEJNOQTW`ABCJMNOTV,90,22,58,265,-477.5599181,55,02:34.6,>>sparse6<<:]b?@A_AB`AB``B`A_@F_EaBCEdbEFJKcFIK`CJLbDGjK_BILaBF_@AP`BCEFLaQ_CDFJRcHJ_DLO_QUeHSbEOQWaBMOTV,74,38,17,306,-457.6970886,45,08:06.2,>>sparse6<<:]a@_@A_AB_AB`C`B`A_@F_EaBCE`DbEFJKcFIK`CJLbDGkL_BIL_ABFJ_@AP`BCDFHLaGQ_CDFHJRbJP_DLO_QUeHSbEOQWaBMOTV,83,29,16,307,-446.4948183,48,19:06.3,>>sparse6<<:]b?@A`_ABC_B_CD`ACF`bEeIcFGaC`ADEKeK`dIM_@CFKaHKN_AC_DgLS_AEOP_AD_CFMSWbDIP`ACIPcDMlPU,69,33,15,318,-463.8649613,46,07:05.9,>>sparse6<<:]a@_@A_@_ABC_BD_CD`ACF`bEHeI_CFGaC`ADEKeK`CdIM_@AFHKPaKN_@AC_DgLPS_AEO_ADV_CFMSWbDIP`ACIJPcDMfLU,75,27,19,314,-457.7332607
6,0.3,steyvers,10,30,0.7,0,stationary,12,stationary,gamma,0.9,0.909090909,20,105,2,2,>>sparse6<<:]__@_@A_@AB_@ABCaCD`ABCDaCD_ABF`BCDH`AF`AJ`ABJ`ACFJ`BCDI`KM`BCDN`BCDaDILNcFHJaCDaBFMaJLRdGNTdGWnWXgX`DNP`K,-487.9339378,-480.6417314,-474.9562547,-467.0711519,92,00:00.0,>>sparse6<<:]___@A_@AB_Cd`ACDaDF_@DEG`BCDEH`AFH`ABCEFHJ_@ABCDGIJ`ACFJbDILdKLM`ABCDFKLN`BCDHIJaBCFIJNQ_FGHJMObDEGHKP`ABFJPT_EJLNRUcDFGNRdEGWnTWXbGTVWXY`AGINPY`AFKMOQ,82,23,69,261,-477.1614292,55,03:13.6,>>sparse6<<:]__@_@`AeD`ACDaD_E`BDH`AF`CHJ`ABaCFbIkM`ABCDN`BCDIbCNfHJdHaF_LRdGNdGWnXgTVXaNkOQ,64,41,14,316,-448.4755441,48,07:58.7,>>sparse6<<:]__@_@_@bd`ACDaD_@E`BCDH`AF`AHJ`ABaCFbIkM`ABCDN`BCDIbNQfHJdHaFaELRdGNdGWnXgTX`NkOQ,69,36,12,318,-442.8266682,47,02:10.8,>>sparse6<<:]a@_@_@AB`AB`CdE_ABDFbGaFGaIhfGIaBJ_AGaEiOaDJP_AcFNaDGSgISTeHKPQgNSTU_@J_HPRS_JXocEJLV,72,35,12,316,-440.9953174,46,05:35.7,>>sparse6<<:]a@_@_@AB`AB`CdE_BCDFbaFGaIhfHIaBJ_AGaaEIOaDHJ_AIcFNaDGNSgISTeHKPQgNSTU_@J_HPS_JXocEJLV,73,34,12,316,-433.2104864
6,0.3,steyvers,10,30,0.7,0,stationary,12,stationary,gamma,0.9,0.909090909,20,108,3,3,>>sparse6<<:]__@_@A_@AB_@ABC`C`C_ACDF_@CFG_@DGaDGH_ACDFaCDaDIbCK_ACGcN`ABDFL`CG_J_CILM_BDKT_CDUdKV_GJQW_APRVgQWX_AKQV_AIV,-482.4227038,-497.1699121,-465.4675618,-481.9445383,86,00:00.0,>>sparse6<<:]_`_@A_@AB_@C`B`AaDF_BCFG`DGcDGHIaCDEFI`ACDFIJaCDGIbCK_BCEFGIJKaCEFKNO`ABEFHKL`ACG_JcGIJLMbDIJRT`AMQTUcDKLUV_DGJQRW_@AKPRV_@DGKQRVWX_ABDHQVX_DIJKSUXYZ[,86,22,64,263,-476.0720224,56,02:20.5,>>sparse6<<:]a@_@_B_@``aD_FG`DGcDHaCEF`ACDaDIbCKcEGIcKN`BHL`CG_JcIJLMbTaQdKUV_DQW_APRVdQWX_AQ_DIJ[,68,40,16,311,-448.0752371,55,05:24.4,>>sparse6<<:]a@_@_@AB_@``AaDF_FG`DGdGHaCEFaCDaCDIbCKcEGIcKN`BHL`CG_JiJLMbTaQTdKUV_DQW_APRV_DQWX_AQ_DIJ[,71,37,18,309,-437.3764566,54,03:40.1,>>sparse6<<:]__@`b_@ABbaabCDdGH_@ABCF`AJeGIcaLbEFGIL_FJLcDGMdH_DMeIL`ABHKMgHN_@DLNO_@MOhVbCEKS_ACGJNcQ,68,33,21,313,-458.9889656,55,09:51.3,>>sparse6<<:]__@_@aB_@ABb_AabCDdGH_@ABCF`AJeGIcaLbEGILeFJLbCDGMdH_DEMeIO`ABHKMgHN_@DLNOP_@BMOhVbCKSU_AGJNcQ,70,31,24,310,-451.7518735
6,0.3,steyvers,10,30,0.7,0,stationary,12,stationary,gamma,0.9,0.909090909,20,105,4,4,>>sparse6<<:]__@_@A_@AB_@ABC_@BDaBCDE`BCaBCbCHhIbHJ_AB_@BFbCDEIcDFNbEFM_@FH`ABDNbJN_DFNeFRbL_DERT_EMQT`LX`ADHL`DERT_MY,-498.6505287,-506.5087708,-481.0760952,-491.5399914,89,00:00.0,>>sparse6<<:]__@`_@AB_ABC_@ACaBCDEbCDaBFaCHeHI`BH_BIJ_@EFIJbDEFHIMcDFN_BCEFGLMNO_@BFHILN`ADNbGHJ_ADFLNReFGIPQRaHLT_CEKPRTlMOQTUVW_@CLOQVXaBDEGHJKLMOX`CDEGMPRTY_QSTUVWY,85,20,69,261,-483.5953404,58,02:30.0,>>sparse6<<:]a?@``AB_ABC`AbCDbCDaBheHIbHiJ_EbDEIcNbEFLM_@FHaDbJaDFNfPRlT_ERTqTU_@LOXbDEHLMX`DET_STY,66,39,19,311,-461.4641017,52,07:08.9,>>sparse6<<:]a?@``AB_ABC_@bCDbCaBaHeHIbHbJ_EFbDEIcFNbEFM_@FHaDbJaDFNeFPRlT_ERTlQTU_@LbDEHLMX`CDEGT_TY,70,35,17,313,-450.4385148,60,02:47.3,>>sparse6<<:]_`_@`AB_AB`AaDaDd_ABH_Cbe_DHKaDELbDG`AHI_AJ`DKNQ_HLOPdEJLeHPgTqReMOUx`AGOS_EHQRsXY,62,40,20,313,-458.8433514,48,05:38.1,>>sparse6<<:]_`_@_@AB_AB`AaDaD`D_ABH`CEbe_DGHKaDE_DGaBHIL_AJ`DKNQ_LOPdEJLeHPhTqR_AESUuX`AGOS_EQRbSX,70,32,16,317,-455.0163234
6,0.3,steyvers,10,30,0.7,0,stationary,12,stationary,gamma,0.9,0.909090909,20,105,5,5,>>sparse6<<:]__@_@A_@AB_@ABC`ABCaCDE`AEFaBEbEFG`AF`GHIaBJK`FHJcGIJaFGKkaJL_@AEL`ABD`ABDeLRcEJeHKM`FJQaEOQcDEFIX_DSaEGO,-481.653523,-501.5946608,-468.1223693,-485.0677391,77,00:00.0,>>sparse6<<:]_`_@A_@AB`BC_BCDcDE`ADFaBE`BFG`AEFI`BEFGHI`ABCIJK`ADEFHJK`FGJ_ACDFGK`K_AJLM_ABGHLQ`ABDGHLO_@ACDFGIJeLRcEGJKReKMP`FGHJaEHOQRVWaCDEFILNQRTX_ASXcEGIOST,88,17,60,270,-475.6908833,45,01:46.4,>>sparse6<<:]_`_@`ABb_BCDcD`DFaBEbFG`AF`GH`ABK`FHJgJaFKkaJL_ABLQaBDO_@ACDlRcEJeKMfJaEHOaCEFINX_SeGS,73,32,13,317,-452.3295602,41,06:27.2,>>sparse6<<:]_b?@A_@AB`BbCDcD`FaBE`FG`AF`GH`ABK`FHJgJaFGKkaJL_ABLQaBDO_@ACDeLRcEJeKMfJaEHOaCEFINX_SeGS,76,29,12,318,-442.1507784,55,03:01.2,>>sparse6<<:]___@_@AB`B`AB`BCaBCcDFaC`A_DFcHJ`AI_BDEfHdM`AMPbFLPaDEHILfHOdFKTcGI`APQ`DQdMPW_BLRbPVZiPQWX,72,36,19,308,-461.3973599,58,07:19.8,>>sparse6<<:]___@_@AB`B`BD_@BCaBCcDFaC`A_DFcHJ`AI_BDEfHdGM`AMPbLPaDEHILfHOdFKTcGI`AIQ`DQdMPW_BLRbPVZiPQWX,71,37,21,306,-450.290819
6,0.3,steyvers,10,30,0.7,0,stationary,12,stationary,gamma,0.9,0.909090909,20,105,6,6,>>sparse6<<:]__@_@A_@AB_@ABC_BCD`ACD`BCDEFcDEGbDEcEHIeH`ACF_@BGHbGIKcFHcFJOeOP`DFIeIRcFPeKNcJPT_@ACDeOQcHOP_@AD`GOPeIR,-473.8995421,-488.854018,-460.7140577,-473.125333,73,00:00.0,>>sparse6<<:]__@a_AB`ABC_B`ACD_BCEFcDGbDEHcEHI_EHIaCF`BEFGHL_BFGIJM_CDFHJLeFHKLO_EO`BDFI_AEIQR`COPeIKN`CJOPT_@ADEGIJLMVaEGHOPQcHIOPTWX_@ADEMRT`BDGHOPQVWiJR,87,18,55,275,-465.3616776,46,02:35.8,>>sparse6<<:]a?@a_AB`ABC_B`ADbCEcDGdEeHIhaF`BEFGHbFGcFfHOeOdFIeIRcOPeIKN`CJPT_@DGJLeOQcPX_@AD`OVWiR,72,33,13,317,-442.0729143,40,14:12.4,>>sparse6<<:]a?@a_AB`ABC_B`ACbCEcDGdEeHIeHaCF`BEFGHbFGIcFHfKOeOdFIeIRcOPeIKN`CJPT_@ADGJeOQcPX_@AD`OVWiR,77,28,12,318,-435.1696766,42,03:20.9,>>sparse6<<:]a?@_@A__@ABC_@BC`bCaEG`AEcDIaDIJaCDJ_@FHLb_BCDEaDM`BFGcOQfH`GHNR_SfNSTgQjU_EIMgH_BUbEJNY,75,30,12,318,-459.7094725,39,05:28.4,>>sparse6<<:]a?@_@A_@_@AB_@BC`bCE`AEG_@AEcDIaDIJaCDJ_@EFHLbG_BCDEaDM`BFGHcJOQfH`GHR_SfNSTgQjU_EIMgH_BUbEJNY[,80,25,14,316,-450.2085643
6,0.3,steyvers,10,30,0.7,0,stationary,12,stationary,gamma,0.9,0.909090909,20,93,7,7,>>sparse6<<:]__@_@A_@AB_@ABC_AaE`ABC`ADaHbCDEaBCaBCJbDELgcDHaBDGbC`CPcFHIaFJMaHKL_AFJbCDR`NP_M_AFVgNX`GPUV,-483.990516,-490.6945046,-472.7304289,-474.9157196,95,00:00.0,>>sparse6<<:]__@`_@AaB_@AC_AEc`ABD`ABDFHbCEFGbCEGI`ABFHJbDEKLaGcDHILbDGHLNObEO`CDHOP_@CDEFJKLQbFGIJM_ABDFHIKLT_AFJT`BCDEJKLMOPR`BEGJKNP_AFKM_EJKLV_GP_@AGLPRUVX,72,21,74,268,-470.2079888,47,02:19.4,>>sparse6<<:]a?@`_@Aaa_Ec`ADaHbCEGbCIaBFJbELgcDHbDGbO`CDOP`CFKfIJMaBHL_AFJ`BCDLR`NP_A_JV_G`AUV,63,30,17,325,-439.2166022,56,04:59.9,>>sparse6<<:]a?@`_@AaBa_Ec`ADaHbCEGbCI`ABFJbELoCDHbDGeO`CDOP`CEFKfIJM_ABFHI_AFJT`BCDLR`GNP_KM_JV_G`APUVX,63,30,26,316,-435.4755899,42,02:35.0,>>sparse6<<:]__@_A_@A_@ABaCDbD`BEbCDbDGaBGI_ADcEGklgN`GcEGN_@BCDFeGLfLNOQoQj_BCHO`AEH`DIKVaJ_AIJKUoSU,73,27,15,320,-455.1930357,38,06:00.2,>>sparse6<<:]a?@_@A_@AB_@ABaCDbD`BEbCD`BDaGI_ADcEGklgN`GcEN_@BCDeGLfGLNOQoQj_BCHO_@EHQR`DIKVaIJ_AIJKUoSU,76,24,14,321,-448.4014446
6,0.3,steyvers,10,30,0.7,0,stationary,12,stationary,gamma,0.9,0.909090909,20,91,8,8,>>sparse6<<:]__@_@A_@AB_@ABCa`BD_@`CG_AC_BD_B_ADJ`CbDJaDJL_DFN`CM_CEL`AEOaIeS`ABS_DQRjLOdJLR_BDJdLPWaJLO,-481.5285043,-497.5257893,-468.6035735,-480.4845578,90,00:00.0,>>sparse6<<:]__@`A_@BaBCaBD_@B_CE`CG_@ABCEFGH_DF`BCFI_@ADGH`CDFJ_@BDEIJ`ADFJL_BDFIKN_@CLM_@ABCEFJbEHOaDIOPcES`ABHKNPS_DIKLPRVjLNOS`DJKLMORX_ABDJOPRWYdGLNOWZ_ACEJLOSX[,77,14,76,268,-476.8665113,49,02:17.7,>>sparse6<<:]__@a_@bCa`B_E`G_AC_DF`BCIaG`F_BDJaDLdFN`CM_BCEeHOaDeS`BHS_DIPRjOdJLRbDPRWdLaJLSX,61,30,19,325,-448.4818831,49,05:23.5,>>sparse6<<:]__@`A_@BaBCa`B_E`G_ABC_DF`BCFI_ADG`F_BDJaDLbDFN`CM_@ACEeHOaDeS`BHS_DIPRjLOSdJLRbJORWdLOaJLX[,67,24,25,319,-442.5382729,54,02:47.2,>>sparse6<<:]b?@_AB`ABC``B`C_BF_ADFaDHaBD`AD`G`GMaBCGL_AHbDIKcIfPRdIS`ACGR`CKQU`FJ`BEVaFKcDTUWeGK_@GMX,69,35,19,312,-459.6601013,53,06:09.5,>>sparse6<<:]b?@_AB`ABC``B`C_BFaDF_ADHaBD`AD`GI`GMaBCGLaHJKbDIKcIQ_FPRdIS`ACDG`CKU`FJ`BEVaFKcDITWeGK_@GMX,71,33,20,311,-447.3699547
6,0.3,steyvers,10,30,0.7,0,stationary,12,stationary,gamma,0.9,0.909090909,20,106,9,9,>>sparse6<<:]__@_@A_@AB_@ABC_AB_@C`ACE_@CEF_CFH_BC`BDHbCJbEH`ABDaEIJaBDKN`CEGaBDHcFIQeGQ_@CNQ_CJO_CNaDPaHIJgQTcDLN`EQSZ,-485.5832092,-484.9089282,-470.2296033,-470.7708785,83,00:00.0,>>sparse6<<:]a?@_@A_@B_@ABC`ABD_@E`ACEF`ABCEG_FaBI_@BCDHbCJ_BEH`ADLMaDEGIJ_@ABCDHJKN_@CFGKNaBDHKLNPbDFIQRgKQ_@CIKLNPQRcJMO_BCFGLNPaDKLPaBCFHIJOPV`EFGPRSaCDELNUVWY`CESZ,88,18,65,264,-475.1382847,50,02:15.6,>>sparse6<<:]a?@`A_@B_ABCaB_`AEFaCE_b`BHbCJbEH`ADLaEIJ`ABCD_@CGaDHKNdFIQg_@CNQjMO_CFLdhIJP`GScDLNU`ESZ,72,34,16,313,-446.9433119,46,06:03.5,>>sparse6<<:]a?@_@A_@B_@ABC`AB_`AEFaCE_bI`BHbCJbEH`ADLaEIJaBCDN_@CGaDHKNdFIQg_@CNQjMO_CFaDaCHIJ`GScDLNUW`ESZ,77,29,17,312,-439.0430689,54,02:22.0,>>sparse6<<:]__``A_@ABC_`C_AE`ADEF`BC`BaCFaHJKbJK`HmN`KNOfJNOiKdIJK_ACEG_BFP`BCDFT_EG`FHPdKMOnOQ_AT`IKS,69,33,21,312,-445.6507738,47,05:03.0,>>sparse6<<:]a?``A_@ABC_@`C_A`ADF`BC`BaCFaHJKbJK`HmN`KNOfJNOiKdIJK_ACEK_BFP`BCDFK_EG`FHPdJMOnOQ_ATbIS,71,31,16,317,-439.085841
6,0.3,steyvers,10,30,0.7,0,stationary,12,stationary,gamma,0.9,0.909090909,20,102,10,10,>>sparse6<<:]__@_@A_@AB_@ABCd`C`CF`FGbC_@DG_@AI_DFI_AI_@BCL`DGJ`AEJLdEJLO`FGJO`BDKM_@G`GJR`JORjPQ`BFGIdEPrTXjLW`DJQ,-484.270428,-513.2301224,-466.4030197,-493.7171709,83,00:00.0,>>sparse6<<:]a?_A_@AB_@AB_CD`C`C`F`ABCDFdEFG_@AI_CFIK_@ABHI_ABCM_GHIJ_AEJLNaDEFJLMNP`FGJMO`ABDMNOR_@FM_@DFGJORT_FJRdGOP_@BFGIKPUV`CDEP_FRTUXjLOW`CIJLNPQRVX,80,22,61,272,-465.7821601,57,02:20.6,>>sparse6<<:]a?_A_@AB`ABdc`Cf`ACdFG`AI_I_@BHI_BCgJaELaEJLP`FGJObDMO_@`FGRfJRo_FGPUdEPfTXjLWjNPQ,63,39,18,315,-437.4848564,48,05:52.3,>>sparse6<<:]a?_A_@AB_@ABdc`Cf`ABCdG`AI_FI_@BHI_BCgJ_AELdEJLP`FGJObDMO_@`FGJRfJRo`FGPUdEPfTXjLW`JNPQ,70,32,16,317,-428.0294558,61,02:35.1,>>sparse6<<:]b?@__BC_`C`ADE`EaGbCE_DGI_@BC`DHIJ_GIM_ACEJL`BbDJM`BFNQ_@CFIPaCIJ_IN`DMOQcIiMaITWaBRuXaIU,69,42,19,305,-469.366548,53,07:10.1,>>sparse6<<:]b?@__BC_g@ABD`E`ACGbCE_DGI_@BC`DHIJ_GIM_ACEJL`BbDFJM`BFNQ_@CFIaCIJ_IN`DMOQcFImUaITWaBRxaIU,73,38,15,309,-455.4303792
6,0.3,steyvers,10,30,0.7,0,stationary,13,stationary,gamma,0.9,0.909090909,20,103,1,1,>>sparse6<<:]__@_@A_@AB_@ABCaDaDE_ABCD`AF_DG_@DFH`AH`AEHaJKbCDGaBDNgNO`FHJMdN`DM`AL`DG_DJLbCIPU_ACN_X`DSUVbCFKbCOUVZ,-529.8086743,-555.2546339,-514.4411907,-536.9145954,84,00:00.0,>>sparse6<<:]_`_@A_A_@ABCaCD_ACDEaBC`ACE_BCDEG_@BEFH`AFHaEFHaFHIJK_@AD_BDGJNgINO_@EFHJMbDNOPdGKMNR`CEFHLN_@BD_@CDGLRUbCGIPU_ABCEGIKLNRV_CRSX_@CDILNSUV_BCFGKLNQ`BCJNOUVZ,87,16,68,264,-519.3604253,53,03:01.2,>>sparse6<<:]_`_@__@Ba_AaBC`A_EG_@BFH`AFHaEHaHJK`ADbGNgOfHJdNPdNR`EHLd_CDGLbCPU_ACEIN_SX`DSUVbFKbCV,68,35,18,314,-489.8483381,47,06:55.9,>>sparse6<<:]_`_@A__@BaC_ADaBC`A_CEG_@BFH`AHaEHaJK`DbNgOfHJdNPdNR`EHLd_DGLbCIPU_ACGNV_SX`CDSUVbFKbUVZ,72,31,16,316,-481.8256408,56,03:02.8,>>sparse6<<:]_b?@_B`BC_BD`CDEaBCDE`CDE_@BEFcDHb_AKbEG_ABKkLgLOaCDGKaM`DGKQacEM_@BOTeKQ_T_FGKP`OSV_KX_EMP[,72,37,19,307,-514.1091863,53,06:58.6,>>sparse6<<:]b?@_@AB_@BC_BD`CDEaBCDE`CDE_@BEFcDHb_AKbEG_ABKkeGLOaCDGKaM_@DGKQaLOcGM_@BOTbEKQ_LT_BFKP`OSV_KNPX_EIM[,78,31,22,304,-502.9294782
6,0.3,steyvers,10,30,0.7,0,stationary,13,stationary,gamma,0.9,0.909090909,20,98,2,2,>>sparse6<<:]__@_@A_@AB_@ABC_ABC_DE_ACEaD`ACE`ADE`ABDE_EGJKcELagIJL`DELiJeGL_@BDHeFMcHPSeFTaIOfT`ABCGaN_@BU`AGK,-508.7184365,-526.7806546,-500.0117278,-509.4979023,83,00:00.0,>>sparse6<<:]__@__@AB_@ABC`BCD_DE_AC_ABFaCE`ABDEHI`ABDE_EGHIJKeFIJL_cIJL`DEF_@DJ_CEGIJLO_@BDGHIPQbDFKMPbCHIMOPSbDEFMT`GHJKORUVdFT`ABCEFGHOPSaJN_ABHIQSTUZ_@CGKPY,81,17,66,271,-509.0456706,48,02:19.6,>>sparse6<<:]a?@c?@AB_@ABbCdEaCaBaCE`ABDaDE_EIJKfLoCIJ`DEj_EGL_@BHdFcPSeFMTgJOVt`ABCEGaN_BQSUZ_@GK,66,32,16,321,-470.7575157,50,05:59.7,>>sparse6<<:]a?@c?@AB_@ABcdEaCaBaCE`ABD`ADE_EIJKfLoCIJ`DE_J_EGL_@BDHdFbCPSbEFMTgHKOt`ABCEGaN_BQSUZ_@GK,67,31,19,318,-468.4095569,52,02:51.6,>>sparse6<<:]a@_@a_BC`AC_BEcDdE_AaDEH`BJecEFLlaBDHgLeF_FeP`EFHJ_@AFLS_CEIJPeMaOVfUVm`MSTlT[,63,38,14,320,-485.7766498,50,07:11.6,>>sparse6<<:]__@_@`A_BC`CbEcDdE_ACaDEH`BJeFGcFLl_ABDHgLNeFaeP`BEFHJ_@AFLRS_CEIJPeMaGVfUVm`MSTlT[,67,34,16,318,-473.6757343
6,0.3,steyvers,10,30,0.7,0,stationary,13,stationary,gamma,0.9,0.909090909,20,101,3,3,>>sparse6<<:]__@_@A_@AB_@ABCbD_BC`AB_@BCD_@CD_@caD_CDFIdIMiMNcFG_DFJcDIMOaDHIKM_BCLbCLT_INORS_HIKRT_HK_IKTWn`ACGmV,-514.4989094,-520.1851415,-498.8743839,-504.8289993,84,00:00.0,>>sparse6<<:]_`_@A_@AB`BC`ABD_@BC`AB`BCD_@ACD_@CEaCaDFG_BDFIdFIJiKMNaCGHJM_ADFHJNO_DHILMO`AHIJKMNRaBCDEHQS_@ABDLNPTaFHIKMNORS_DFHINPRT_BDHIKN_HJKOSWXn`ABCFGPRiNRSTV,84,17,67,267,-517.4238449,46,02:03.6,>>sparse6<<:]a@_@A`AB`CbD_BC`AB`BC_C_@cd_DIdIiMNgHM_DFJdIOaIKMRbCbDLTaIRS_DHT_HKNjKWXn`ABGPiV,67,34,12,322,-483.9599148,38,05:01.6,>>sparse6<<:]_`_@A`AB`BC`BD_BC`AB`BC_C_@caD_DFIdIiMNcGM_DFJNdIMOaHIKMRbCHbDLTiKNORS_DHIT_HKNjKWXn`ABGPiV,77,24,14,320,-476.3537379,52,02:59.7,>>sparse6<<:]a?@_@b_ACbCg@A_A_ACEcDE`ABDbCKk`CGIcFHaJ`GINfPdOdJPaBEGiU`FIKLMS`ACcX_BS_AEFJXeJSZ,62,34,18,321,-484.7468613,48,09:12.3,>>sparse6<<:]a?@_@aB_ACbd`A_A_AEGcDE`ABDEbCKk`CGIbCHaJ`GINfPcDOdJPaBEGMiU`CFIL`ACNcO_BCS_AEFJX_EJS,66,30,18,321,-473.4037274
6,0.3,steyvers,10,30,0.7,0,stationary,13,stationary,gamma,0.9,0.909090909,20,96,4,4,>>sparse6<<:]__@_@A_@AB_@ABC_@AD_@_@BCaBDG_@`BDFbbCEJ_ABGJdJL`EIMbHKbJO_CHMdJ`DFGIbHPjLaJMOeIMWbJO_CESlNcELN[,-517.3722895,-541.5007763,-504.9523194,-525.0711299,90,00:00.0,>>sparse6<<:]__@a_@A_@ABC`AD_ABC_@BCF_@BCDG_AC`BCDbGHbCEJ_ABEFGIJaCDFHJM`ABCDEIJMNbHIKbDFGJLMOP_@ACDEGHMNaDFJN`ABDFGHIJLNRSbFHIKLPReHLRfMOV_BIMRTbJLOQW_CDEMNRSTeLNQaCELNO[,82,14,76,263,-520.4302275,31,02:24.5,>>sparse6<<:]_`c?@A_@`AD_AC_@BC_BDG_bDbbCEJ_ABGJdJ`EIJbHKbJO_CHMdFJ`DFGIbHPlmOViMbJO_ENlNcEN[,72,24,7,332,-489.390782,30,05:44.9,>>sparse6<<:]__@c?@A_@`ACD_C_@BC_BDG_`BDbbCJ_ABGJdJ`EIMbHKbJO_CHMdFJ`BDFGIbHPeLmOiMbJOW_ENlNcEN[,74,22,8,331,-482.1932029,51,02:55.3,>>sparse6<<:]a?@``A_@ACaB_ABEd_AbDeH_DEGbHIaGaCD_DGgMeFJ`EFHjLO_@DGMeJQePjTaCDGTbdQSbDKSX`CDH,68,40,11,316,-496.009758,46,08:12.3,>>sparse6<<:]__@``A_@ACaB_ABEd_A_BDeFH_DEGbHIJaGaCD_DGgMeFJ_@EFHjLO`DEGMeJQePjTaCGTbdQSaBDKSX`CDH,73,35,11,316,-487.4576246
6,0.3,steyvers,10,30,0.7,0,stationary,13,stationary,gamma,0.9,0.909090909,20,102,5,5,>>sparse6<<:]__@_@A_@AB_@ABC_BCDbCE`ABD_BGaBEFH_@BCDGeFI_@AGJeFIeFKfIMbCDGIaGHJPaBHLQcEIKkS`BP`GRiO_BKNdHXhL`JLRaIR,-520.8082922,-513.5929347,-504.3260178,-500.4016056,84,00:00.0,>>sparse6<<:]__@`A_@A_@ABC_CD_@BE`AB_@BEGbEH_@BDEFI`CEFHIJ_@ADFGfIKeFIKLMcFIMbCDFGIJMNgHJLPaBDGHLQaCDEIJKMOfHIK`BDGIOPR`ABGQRU_FKMOPR_BCEJKMNRSbDFHNPUVXeFLQXY`HJLQRaHIRS,87,15,69,264,-521.1574488,43,02:34.0,>>sparse6<<:]__@`A_@A`AB_CDbE`AB_BGeH_@DFeFI_@AGfeKMfIMbCDFGIgJPaBGHLcEKOk`BPaGRUfO_BENdHXlQXYhJLQaI,73,29,14,319,-486.5022785,42,06:03.6,>>sparse6<<:]__@`A_@A`ABC_CD`BE`AB_BGeH_@BDeFHI_@AGfeKMfIMbCDFGIgHJPaBGHLcEIKk`BPaGRfO_BENRbHVXlQXYhJLQaI,76,26,16,317,-475.5695729,44,03:08.1,>>sparse6<<:]__@a`A_ABC`BCDcadF`ACG`AbCejKcDHaEfH_DLN_DLNQ`AJO_DFRhJKMO`AJRTcGJLOUtV`CQsVcEFG_EX,66,27,17,325,-484.4459604,44,08:04.3,>>sparse6<<:]__@a`A_@ABC`BDcEadF`ACG`AbCejKcDHaEfH_DLN_DLNQ`AO_DRbCJMO`JRTcJLOUtVcGQaSVcEFG_EX,65,28,16,326,-474.9230732
